,season,school_name,conf_abbr,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,ft_per_poss,fta_per_poss,ft_pct,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,poss-dum,off_rtg,def_rtg,id,cbb_id
453,2014-15,Louisville,ACC,35,35,1229,10.6,18.7,.566,10.1,16.8,.602,0.4,1.8,.243,5.7,9.5,.597,15.9,2.4,1.6,2.1,3.4,3.7,27.3,,117.4,90.3,harremo01,montrezl-harrell-1
454,2008-09,Kentucky,SEC,34,2,315,,,.447,,,.466,,,.333,,,.722,,,,,,,,,,,harrejo01,josh-harrellson-1
455,2009-10,Kentucky,SEC,22,0,88,7.8,16.9,.462,6.5,14.3,.455,1.3,2.6,.500,1.3,1.3,1.000,17.5,0.0,1.3,4.5,3.9,5.2,18.2,,101.0,88.6,harrejo01,josh-harrellson-1
456,2010-11,Kentucky,SEC,38,38,1083,7.1,11.6,.611,7.0,11.1,.631,0.1,0.6,.200,1.8,3.1,.589,18.4,1.7,2.0,3.2,1.6,5.1,16.1,,134.3,92.6,harrejo01,josh-harrellson-1
457,2009-10,Gonzaga,WCC,34,34,998,10.4,19.0,.547,9.1,16.1,.565,1.3,2.9,.451,7.2,10.7,.676,13.9,2.2,1.8,0.9,3.7,5.1,29.3,,118.7,95.5,harriel01,elias-harris-1
458,2010-11,Gonzaga,WCC,34,33,884,10.2,19.7,.517,9.0,16.3,.551,1.2,3.4,.353,6.3,8.1,.772,13.5,3.0,1.4,0.8,4.0,4.8,27.8,,116.0,97.1,harriel01,elias-harris-1
459,2011-12,Gonzaga,WCC,33,33,959,10.2,20.4,.502,8.4,16.0,.525,1.8,4.4,.414,4.9,7.3,.672,17.6,2.6,1.9,1.6,3.6,4.0,27.2,,114.1,91.4,harriel01,elias-harris-1
460,2012-13,Gonzaga,WCC,34,33,944,11.0,21.9,.501,10.5,18.8,.555,0.5,3.1,.170,9.7,12.6,.768,16.4,3.4,2.6,1.2,3.9,4.3,32.1,,120.5,88.4,harriel01,elias-harris-1
461,2012-13,Michigan State,Big Ten,34,33,1010,9.2,20.1,.456,5.2,10.5,.497,4.0,9.7,.411,4.5,6.0,.755,5.3,2.8,2.8,0.4,3.1,4.2,26.9,,117.2,97.2,harriga01,gary-harris-1
462,2013-14,Michigan State,Big Ten,35,34,1131,10.5,24.4,.429,6.1,12.1,.507,4.3,12.3,.352,6.2,7.6,.810,7.5,5.0,3.4,0.8,3.2,3.9,31.4,,116.9,99.3,harriga01,gary-harris-1
463,2010-11,Virginia,ACC,31,25,910,7.6,18.2,.418,3.0,7.1,.420,4.6,11.1,.417,3.1,4.1,.759,9.6,2.8,1.9,0.8,3.5,4.9,23.0,,106.9,101.6,harrijo01,joe-harris--1
464,2011-12,Virginia,ACC,32,31,969,8.2,18.5,.442,4.9,9.8,.497,3.3,8.7,.380,4.8,6.2,.772,8.4,3.7,1.6,0.8,3.1,4.6,24.5,,111.6,92.2,harrijo01,joe-harris--1
465,2012-13,Virginia,ACC,35,35,1139,10.9,23.4,.468,6.5,13.0,.502,4.4,10.4,.425,6.4,8.6,.740,8.1,4.4,1.8,1.0,4.0,4.7,32.6,,113.7,94.0,harrijo01,joe-harris--1
466,2013-14,Virginia,ACC,37,37,1066,9.2,21.0,.441,4.8,9.8,.487,4.5,11.2,.400,4.5,7.1,.640,6.8,5.2,2.2,0.5,3.0,5.5,27.5,,116.0,94.7,harrijo01,joe-harris--1
467,2010-11,Tennessee,SEC,34,33,993,11.1,24.1,.460,9.7,19.6,.497,1.4,4.6,.303,7.7,10.2,.753,14.8,2.6,1.4,1.7,3.7,4.2,31.3,,112.7,98.8,harrito02,tobias-harris-1
468,2013-14,Kentucky,SEC,40,40,1303,8.1,19.1,.423,5.2,11.0,.473,2.9,8.1,.356,6.5,8.2,.790,5.5,3.4,2.0,0.6,3.0,4.0,25.6,,119.6,104.3,harriaa01,aaron-harrison-1
469,2014-15,Kentucky,SEC,39,38,1004,9.1,23.1,.395,5.4,11.4,.475,3.7,11.7,.316,4.9,6.3,.782,6.2,3.4,2.7,0.4,2.2,3.8,26.9,,115.1,88.3,harriaa01,aaron-harrison-1
470,2013-14,Kentucky,SEC,40,39,1267,5.8,15.8,.367,4.2,11.3,.373,1.6,4.5,.351,7.6,10.0,.764,6.0,7.6,1.0,0.4,5.2,5.7,20.8,,105.9,106.3,harrian01,andrew-harrison-1
471,2014-15,Kentucky,SEC,39,39,994,6.4,16.9,.378,4.1,10.9,.376,2.3,5.9,.383,8.0,10.0,.792,5.5,8.8,2.5,0.5,4.0,4.4,23.0,,115.2,89.2,harrian01,andrew-harrison-1
472,2013-14,Villanova,Big East,34,1,728,7.1,14.1,.500,5.0,7.4,.670,2.1,6.7,.313,5.3,7.8,.677,12.3,2.4,1.5,0.7,1.5,6.7,21.5,,131.6,99.4,hartjo01,josh-hart-1
473,2014-15,Villanova,Big East,36,2,917,8.3,16.2,.515,4.8,8.7,.558,3.5,7.5,.464,4.4,6.5,.670,10.8,3.6,2.7,0.9,2.6,5.1,24.5,,128.8,94.5,hartjo01,josh-hart-1
474,2015-16,Villanova,Big East,40,39,1255,10.9,21.2,.513,8.3,13.9,.595,2.6,7.3,.357,4.9,6.5,.752,12.8,3.6,2.2,0.5,3.1,4.1,29.3,,120.0,94.3,hartjo01,josh-hart-1
475,2016-17,Villanova,Big East,36,35,1193,12.0,23.6,.510,8.3,14.3,.579,3.8,9.3,.404,6.5,8.7,.747,11.7,5.4,2.9,0.5,3.6,4.1,34.3,,125.0,94.6,hartjo01,josh-hart-1
476,2013-14,Wisconsin,Big Ten,38,0,663,9.3,18.3,.510,9.3,18.3,.510,0.0,0.0,,9.1,15.6,.585,10.1,3.4,3.0,1.9,4.3,9.4,27.8,,106.9,98.5,hayesni01,nigel-hayes-1
477,2014-15,Wisconsin,Big Ten,40,40,1319,8.5,17.0,.497,6.4,11.9,.541,2.0,5.2,.396,6.4,8.6,.744,12.6,4.0,1.7,0.8,2.6,3.9,25.3,,127.7,98.3,hayesni01,nigel-hayes-1
478,2015-16,Wisconsin,Big Ten,35,35,1267,7.9,21.6,.368,6.0,15.0,.400,1.9,6.5,.293,9.4,12.7,.736,10.0,5.1,1.9,0.7,3.9,3.5,27.1,,107.0,101.1,hayesni01,nigel-hayes-1
479,2016-17,Wisconsin,Big Ten,37,37,1190,9.4,20.5,.457,8.2,16.9,.488,1.1,3.6,.314,7.0,12.0,.587,12.7,5.2,1.5,0.7,3.3,3.5,26.9,,112.7,97.9,hayesni01,nigel-hayes-1
480,2011-12,Illinois,Big Ten,22,0,179,9.7,21.5,.452,8.3,12.8,.649,1.4,8.7,.160,3.5,5.2,.667,8.7,0.7,2.4,1.0,3.1,8.0,24.3,,100.6,100.6,henrymy01,myke-henry-1
481,2012-13,Illinois,Big Ten,35,0,371,6.3,18.1,.345,3.1,8.2,.380,3.1,9.9,.317,2.8,4.0,.708,12.2,0.8,2.1,1.2,3.8,6.4,18.4,,95.3,100.7,henrymy01,myke-henry-1
482,2014-15,DePaul,Big East,32,32,898,9.8,21.1,.464,7.7,15.6,.496,2.1,5.5,.373,3.8,5.5,.687,11.5,2.5,2.3,1.2,4.6,7.5,25.4,,101.6,108.8,henrymy01,myke-henry-1
483,2015-16,DePaul,Big East,31,31,896,11.1,20.7,.536,9.7,16.8,.576,1.4,3.9,.367,4.1,5.7,.724,12.5,2.0,1.7,0.5,5.0,6.2,27.7,,107.6,109.4,henrymy01,myke-henry-1
484,2009-10,UNC,ACC,37,12,586,8.3,17.1,.486,7.9,15.4,.515,0.4,1.7,.222,3.0,6.9,.438,15.5,3.2,2.5,5.5,4.2,3.7,20.0,,98.2,92.7,hensojo01,john-henson-1
485,2010-11,UNC,ACC,37,36,989,10.1,20.3,.500,10.1,19.9,.506,0.1,0.3,.167,3.8,7.9,.482,20.8,1.7,1.2,6.6,4.2,3.6,24.1,,100.9,86.2,hensojo01,john-henson-1
486,2011-12,UNC,ACC,35,34,1019,11.1,22.2,.500,11.1,22.2,.500,0.0,0.0,,3.7,7.3,.511,18.8,2.4,1.1,5.5,2.4,3.0,25.9,,110.2,86.6,hensojo01,john-henson-1
487,2012-13,Oklahoma,Big 12,27,13,679,7.1,18.4,.388,5.5,11.4,.481,1.7,7.1,.238,2.6,3.2,.833,10.0,4.4,2.9,0.6,3.9,4.4,18.6,,98.5,99.9,hieldbu01,buddy-hield-1
488,2013-14,Oklahoma,Big 12,33,33,1059,10.3,23.2,.445,5.6,10.9,.512,4.7,12.3,.386,3.3,4.4,.750,7.7,3.3,2.4,0.3,3.2,3.8,28.7,,115.4,107.9,hieldbu01,buddy-hield-1
489,2014-15,Oklahoma,Big 12,35,35,1135,10.7,26.0,.412,5.9,12.5,.469,4.9,13.5,.359,5.6,6.8,.823,9.9,3.5,2.5,0.4,3.6,3.2,31.9,,112.3,94.2,hieldbu01,buddy-hield-1
490,2015-16,Oklahoma,Big 12,37,37,1309,12.9,25.8,.501,6.6,12.0,.552,6.3,13.8,.457,7.6,8.6,.880,9.1,3.2,1.8,0.8,4.9,3.3,39.7,,123.8,101.5,hieldbu01,buddy-hield-1
491,2007-08,Colorado,Big 12,32,32,1074,,,.459,,,.530,,,.333,,,.680,,,,,,,,,,,higgico01,cory-higgins-1
492,2008-09,Colorado,Big 12,31,31,1146,,,.476,,,.516,,,.360,,,.830,,,,,,,,,,,higgico01,cory-higgins-1
493,2009-10,Colorado,Big 12,31,31,1036,10.8,21.3,.505,9.0,16.3,.551,1.8,5.0,.356,9.4,11.3,.833,6.7,4.1,3.3,0.6,4.0,4.3,32.8,,116.4,106.1,higgico01,cory-higgins-1
494,2010-11,Colorado,Big 12,38,37,1222,9.5,21.8,.434,7.8,16.8,.462,1.7,5.0,.340,8.2,9.5,.866,5.9,4.5,1.8,0.7,3.8,3.9,28.9,,114.1,109.1,higgico01,cory-higgins-1
495,2009-10,Arizona,Pac-10,31,21,785,5.5,11.2,.490,5.2,9.9,.526,0.3,1.3,.222,4.1,5.8,.705,10.1,3.9,1.4,0.3,4.7,6.4,15.4,,99.8,105.6,hillso01,solomon-hill-1
496,2010-11,Arizona,Pac-10,38,38,957,6.5,13.4,.486,5.4,10.4,.524,1.1,3.0,.354,4.9,6.2,.780,11.2,4.1,2.0,0.4,4.0,5.4,18.9,,113.6,100.9,hillso01,solomon-hill-1
497,2011-12,Arizona,Pac-12,35,35,1134,8.2,16.4,.500,6.2,11.2,.551,2.0,5.1,.389,6.1,8.4,.724,14.7,4.9,1.9,1.0,4.7,4.9,24.5,,113.9,94.2,hillso01,solomon-hill-1
498,2012-13,Arizona,Pac-12,35,35,1154,8.2,17.9,.458,5.2,10.3,.508,3.0,7.6,.390,4.9,6.4,.766,9.7,4.9,2.1,1.0,4.0,3.9,24.3,,116.3,97.7,hillso01,solomon-hill-1
499,2011-12,Villanova,Big East,29,9,524,5.3,14.2,.373,2.9,6.1,.481,2.4,8.1,.292,2.6,3.4,.767,8.0,3.2,1.5,0.9,2.5,5.8,15.6,,104.7,106.6,hillida01,darrun-hilliard-1
500,2012-13,Villanova,Big East,34,34,1015,6.8,17.0,.403,4.6,9.7,.470,2.3,7.2,.315,6.6,8.9,.739,5.6,3.3,3.3,0.6,3.9,4.5,22.6,,103.5,96.8,hillida01,darrun-hilliard-1
501,2013-14,Villanova,Big East,34,34,991,9.4,19.3,.486,5.2,9.2,.565,4.2,10.1,.414,6.1,8.5,.718,7.4,5.4,2.6,1.0,4.5,4.1,29.0,,117.4,98.3,hillida01,darrun-hilliard-1
502,2014-15,Villanova,Big East,35,35,1007,10.4,23.6,.440,5.6,11.1,.500,4.8,12.5,.387,5.0,6.3,.796,6.7,4.5,3.8,0.7,2.6,4.8,30.6,,119.5,92.8,hillida01,darrun-hilliard-1
503,2007-08,Washington,Pac-10,19,0,125,,,.294,,,.385,,,.000,,,.429,,,,,,,,,,,holidju01,justin-holiday-1
504,2008-09,Washington,Pac-10,35,0,545,,,.441,,,.453,,,.250,,,.619,,,,,,,,,,,holidju01,justin-holiday-1
505,2009-10,Washington,Pac-10,34,21,755,5.8,13.6,.422,5.0,11.4,.439,0.7,2.2,.333,2.3,2.9,.800,11.1,4.5,2.5,1.5,2.3,4.3,14.6,,111.6,96.1,holidju01,justin-holiday-1
506,2010-11,Washington,Pac-10,35,35,989,7.7,16.7,.465,5.1,9.3,.548,2.6,7.4,.359,2.5,3.2,.772,10.2,4.2,2.3,1.6,2.9,4.0,20.6,,118.6,98.1,holidju01,justin-holiday-1
507,2007-08,Boston University,AEC,30,18,772,,,.438,,,.519,,,.331,,,.649,,,,,,,,,,,hollajo02,john-holland-1
508,2008-09,Boston University,AEC,30,29,1065,,,.464,,,.533,,,.396,,,.769,,,,,,,,,,,hollajo02,john-holland-1
509,2009-10,Boston University,AEC,35,29,1205,10.2,22.2,.459,7.3,14.2,.517,2.8,8.0,.357,8.7,10.2,.851,10.1,1.8,2.7,0.5,3.4,5.5,31.9,,117.8,97.0,hollajo02,john-holland-1
510,2010-11,Boston University,AEC,34,32,1153,11.2,29.1,.386,7.0,16.4,.429,4.2,12.7,.330,9.5,11.1,.860,10.8,3.0,2.6,0.6,4.0,4.4,36.2,,111.2,99.8,hollajo02,john-holland-1
511,2013-14,Arizona,Pac-12,38,6,960,7.9,16.1,.490,7.7,15.4,.502,0.1,0.7,.200,6.7,9.8,.682,14.0,3.6,1.8,2.6,2.9,6.0,22.6,,117.4,89.6,holliro01,rondae-hollis-jefferson-1
512,2014-15,Arizona,Pac-12,38,25,1090,7.6,15.2,.502,7.3,13.6,.537,0.3,1.6,.207,8.0,11.3,.707,14.3,3.3,2.4,1.8,3.3,5.2,23.6,,118.5,87.8,holliro01,rondae-hollis-jefferson-1
513,2012-13,Bowling Green State,MAC,32,2,602,9.1,14.4,.633,9.1,14.2,.642,0.0,0.2,.000,3.2,5.2,.620,16.5,0.7,1.8,7.6,2.6,6.9,21.5,,123.2,93.7,holmeri01,richaun-holmes-1
514,2013-14,Bowling Green State,MAC,32,31,1024,8.7,17.3,.507,8.0,14.9,.539,0.7,2.3,.300,6.6,9.3,.706,14.3,1.7,2.1,5.1,3.4,5.2,24.8,,111.9,91.4,holmeri01,richaun-holmes-1
515,2014-15,Bowling Green State,MAC,31,30,892,11.6,20.6,.563,10.3,17.6,.588,1.3,3.0,.419,7.7,10.8,.712,17.4,1.8,1.5,5.8,4.2,5.4,32.1,,119.6,92.7,holmeri01,richaun-holmes-1
516,2009-10,UCLA,Pac-10,26,18,719,5.9,11.9,.496,5.0,9.4,.536,0.9,2.5,.345,3.3,5.6,.600,14.5,6.0,3.3,2.7,5.4,5.1,16.0,,99.9,97.9,honeyty01,tyler-honeycutt-1
517,2010-11,UCLA,Pac-10,33,33,1154,7.5,18.4,.406,4.6,10.5,.438,2.9,7.9,.362,4.1,5.5,.736,12.4,4.8,1.5,3.5,5.2,2.7,21.9,,99.7,96.3,honeyty01,tyler-honeycutt-1
518,2011-12,Mississippi State,SEC,32,29,1050,7.4,16.7,.443,4.7,9.2,.506,2.7,7.5,.364,1.6,2.4,.659,8.9,3.7,0.8,0.8,1.7,2.4,19.1,,114.5,106.2,hoodro01,rodney-hood-1
519,2013-14,Duke,ACC,35,33,1150,10.2,21.9,.464,6.4,12.9,.494,3.8,9.0,.420,5.8,7.2,.807,7.3,4.0,1.3,0.5,2.9,4.8,29.9,,122.5,107.0,hoodro01,rodney-hood-1
520,2008-09,Tennessee,SEC,34,30,796,,,.428,,,.496,,,.357,,,.625,,,,,,,,,,,hopsosc01,scotty-hopson-1
521,2009-10,Tennessee,SEC,37,36,1024,9.7,21.9,.445,6.8,13.2,.519,2.9,8.7,.333,2.8,4.8,.588,6.9,2.5,2.0,0.4,4.4,3.1,25.2,,98.6,97.3,hopsosc01,scotty-hopson-1
522,2010-11,Tennessee,SEC,32,32,937,12.0,26.5,.452,8.6,17.5,.491,3.4,9.0,.376,7.3,9.9,.735,6.8,2.6,1.7,0.3,5.7,4.0,34.5,,105.6,104.8,hopsosc01,scotty-hopson-1
523,2012-13,Houston,CUSA,33,27,944,7.7,17.6,.436,5.9,11.9,.495,1.8,5.7,.316,7.6,10.5,.718,9.9,3.7,1.9,0.5,3.7,4.8,24.7,,111.2,104.2,houseda01,danuel-house-1
524,2013-14,Houston,AAC,24,18,684,9.6,22.4,.428,6.5,13.2,.493,3.0,9.1,.333,6.3,9.0,.699,11.2,3.9,1.6,1.6,4.5,4.4,28.5,,105.4,109.1,houseda01,danuel-house-1
525,2014-15,Texas A&M,SEC,26,23,845,9.2,22.1,.417,4.6,10.7,.434,4.6,11.4,.400,5.3,8.2,.643,7.2,4.0,1.3,1.2,3.7,3.1,28.3,,108.5,100.9,houseda01,danuel-house-1
526,2015-16,Texas A&M,SEC,36,34,1114,9.7,24.4,.396,5.7,11.7,.491,3.9,12.7,.309,6.2,8.6,.715,8.9,4.0,1.0,0.6,3.3,2.7,29.4,,108.2,99.6,houseda01,danuel-house-1
527,2010-11,Stanford,Pac-10,28,0,276,5.3,12.1,.436,4.8,9.9,.489,0.4,2.2,.200,2.9,4.4,.650,12.3,1.5,0.7,1.5,1.5,3.7,13.9,,112.4,101.7,huestjo01,josh-huestis-1
528,2011-12,Stanford,Pac-12,37,5,742,5.8,13.3,.437,4.9,9.9,.492,1.0,3.4,.279,3.0,5.9,.514,14.0,2.6,1.4,3.4,2.2,4.8,15.6,,108.5,91.2,huestjo01,josh-huestis-1
529,2012-13,Stanford,Pac-12,34,34,1092,7.5,16.2,.460,6.1,12.1,.502,1.4,4.1,.338,2.9,4.3,.667,16.5,1.6,1.4,3.8,2.6,4.1,19.2,,110.8,94.9,huestjo01,josh-huestis-1
530,2013-14,Stanford,Pac-12,36,36,1266,7.4,16.3,.451,6.1,12.7,.483,1.2,3.6,.338,3.0,4.8,.627,13.9,2.0,1.0,3.3,2.0,3.6,18.9,,110.2,100.7,huestjo01,josh-huestis-1
531,2007-08,Purdue,Big Ten,33,31,941,,,.484,,,.507,,,.447,,,.865,,,,,,,,,,,hummero01,robbie-hummel-1
532,2008-09,Purdue,Big Ten,32,27,944,,,.438,,,.497,,,.381,,,.755,,,,,,,,,,,hummero01,robbie-hummel-1
533,2009-10,Purdue,Big Ten,27,27,817,9.9,21.7,.456,6.8,13.1,.517,3.2,8.7,.364,8.1,9.0,.902,13.7,4.1,2.1,2.1,2.1,4.2,31.0,,126.8,89.1,hummero01,robbie-hummel-1
534,2011-12,Purdue,Big Ten,35,35,1128,10.7,25.5,.417,6.7,15.2,.440,4.0,10.3,.383,6.2,7.5,.825,13.8,3.6,1.3,2.3,1.8,4.0,31.5,,120.1,101.6,hummero01,robbie-hummel-1
535,2012-13,Georgia State,CAA,31,31,1038,10.5,24.0,.439,6.1,12.0,.513,4.4,12.0,.365,6.2,8.1,.776,9.5,3.4,3.2,1.6,3.1,3.1,31.7,,115.6,102.3,hunterj01,rj-hunter-1
536,2013-14,Georgia State,Sun Belt,33,32,1106,9.9,22.4,.444,4.4,8.5,.523,5.5,13.9,.395,7.8,8.8,.882,8.3,3.1,3.5,1.7,2.1,4.2,33.2,,125.8,100.6,hunterj01,rj-hunter-1
537,2014-15,Georgia State,Sun Belt,35,35,1294,9.8,24.7,.395,5.9,12.1,.488,3.8,12.6,.305,9.7,11.1,.878,7.9,6.1,3.6,1.7,3.7,4.1,33.1,,115.4,95.5,hunterj01,rj-hunter-1
538,2015-16,Duke,ACC,36,34,1246,10.0,22.7,.442,6.3,13.6,.464,3.8,9.2,.410,5.4,8.0,.682,11.5,3.4,1.9,2.3,3.4,3.5,29.3,,114.7,104.4,ingrabr01,brandon-ingram-1
539,2010-11,Duke,ACC,11,8,303,10.3,19.6,.529,7.0,12.2,.569,3.4,7.3,.462,12.0,13.4,.901,7.0,8.8,3.0,1.1,5.1,4.3,36.1,,135.1,92.7,irvinky01,kyrie-irving-1
540,2016-17,Florida State,ACC,32,32,839,8.5,16.8,.508,6.5,11.0,.593,2.0,5.8,.348,6.0,7.7,.780,16.5,2.4,2.4,3.2,3.2,4.6,25.1,,122.2,93.6,isaacjo01,jonathan-isaac-1
541,2013-14,Kansas State,Big 12,33,32,780,5.6,12.0,.461,5.0,10.7,.467,0.5,1.3,.412,5.6,8.8,.634,10.9,4.8,1.5,0.9,3.3,5.6,17.2,,108.6,100.4,iwundwe01,wesley-iwundu-1
542,2014-15,Kansas State,Big 12,31,24,780,5.1,12.7,.404,4.6,11.1,.416,0.5,1.5,.316,3.8,6.4,.595,8.8,5.0,1.9,1.6,5.0,5.3,14.6,,88.1,102.2,iwundwe01,wesley-iwundu-1
543,2015-16,Kansas State,Big 12,33,32,1070,7.8,16.2,.478,7.4,14.6,.510,0.3,1.7,.200,6.0,8.6,.692,8.3,6.8,2.4,0.4,5.3,4.3,21.8,,103.7,101.2,iwundwe01,wesley-iwundu-1
544,2016-17,Kansas State,Big 12,35,35,1098,8.1,16.9,.481,6.4,12.3,.520,1.7,4.6,.376,6.6,8.6,.767,11.9,6.5,1.9,0.6,4.4,3.4,24.6,,113.5,99.9,iwundwe01,wesley-iwundu-1
545,2013-14,Notre Dame,ACC,30,15,666,5.2,12.3,.420,2.8,6.7,.423,2.3,5.6,.417,4.3,5.5,.780,6.0,5.2,1.1,0.1,3.5,5.4,17.0,,110.2,114.0,jacksde01,demetrius-jackson-2
546,2014-15,Notre Dame,ACC,38,38,1318,8.0,15.7,.508,5.4,9.7,.557,2.6,6.0,.429,3.9,5.2,.745,6.5,5.5,2.8,0.6,2.7,3.4,22.4,,124.6,104.4,jacksde01,demetrius-jackson-2
547,2015-16,Notre Dame,ACC,35,35,1259,9.4,21.0,.451,6.8,13.0,.525,2.6,8.0,.331,5.5,6.8,.813,5.9,8.0,2.1,0.5,3.7,3.3,27.1,,117.9,112.2,jacksde01,demetrius-jackson-2
548,2016-17,Kansas,Big 12,35,35,1077,11.4,22.3,.513,9.7,17.6,.549,1.8,4.7,.378,5.1,9.0,.566,13.4,5.4,3.1,1.9,5.0,5.4,29.7,,110.7,96.0,jacksjo02,josh-jackson-2
549,2014-15,UNC,ACC,38,37,1014,9.0,18.8,.477,7.4,13.5,.544,1.6,5.2,.304,3.8,5.3,.710,7.9,5.0,1.1,1.1,3.0,3.1,23.3,,116.4,104.6,jacksju01,justin-jackson-4
550,2015-16,UNC,ACC,40,38,1135,10.1,21.5,.472,8.3,15.2,.543,1.9,6.2,.298,3.4,5.1,.667,7.8,5.6,1.3,0.9,2.2,3.5,25.5,,120.7,106.0,jacksju01,justin-jackson-4
551,2016-17,UNC,ACC,40,39,1281,11.3,25.6,.443,6.8,13.4,.510,4.5,12.2,.370,4.2,5.6,.748,8.0,4.9,1.3,0.4,3.0,2.4,31.4,,121.0,102.2,jacksju01,justin-jackson-4
552,2011-12,Baylor,Big 12,38,20,1172,8.9,19.2,.460,5.3,10.6,.502,3.5,8.6,.408,5.4,6.6,.822,5.6,11.3,3.5,0.2,6.8,4.5,26.6,,113.6,100.2,jackspi01,pierre-jackson-1
553,2012-13,Baylor,Big 12,36,35,1252,10.1,23.6,.427,6.0,12.2,.490,4.1,11.4,.359,9.0,11.2,.800,6.3,11.9,2.5,0.0,5.7,3.7,33.2,,117.5,100.1,jackspi01,pierre-jackson-1
554,2008-09,Boston College,ACC,34,0,680,,,.440,,,.518,,,.273,,,.685,,,,,,,,,,,jacksre01,reggie-jackson-1
555,2009-10,Boston College,ACC,31,20,934,9.4,21.9,.430,7.4,14.8,.498,2.1,7.2,.291,5.0,6.8,.733,11.4,9.0,1.2,0.9,5.2,4.0,26.0,,108.8,102.4,jacksre01,reggie-jackson-1
556,2010-11,Boston College,ACC,34,32,1161,11.8,23.4,.503,7.9,14.3,.556,3.8,9.1,.420,5.9,7.4,.796,7.8,8.2,1.9,1.0,4.4,3.1,33.2,,122.8,109.8,jacksre01,reggie-jackson-1
557,2010-11,Florida State,ACC,34,22,719,9.4,14.3,.657,9.4,14.3,.657,0.0,0.0,,4.7,9.4,.504,16.1,0.6,2.3,6.6,4.0,4.5,23.5,,112.2,84.0,jamesbe01,bernard-james--1
558,2011-12,Florida State,ACC,35,35,979,9.5,15.7,.606,9.5,15.7,.606,0.0,0.0,,3.9,7.0,.552,17.1,1.0,1.6,5.0,4.4,4.1,22.9,,109.8,89.1,jamesbe01,bernard-james--1
559,2010-11,Lamar,Southland,24,2,442,11.9,28.4,.420,7.8,17.0,.462,4.1,11.5,.357,7.0,8.8,.800,6.7,5.1,3.0,0.4,4.7,4.7,35.0,,110.7,99.3,jamesmi02,mike-james-2
560,2011-12,Lamar,Southland,32,27,995,12.3,27.3,.453,10.1,20.2,.497,2.3,7.0,.325,5.1,6.3,.806,6.0,3.7,2.9,0.2,3.9,3.9,32.1,,109.4,99.0,jamesmi02,mike-james-2
561,2009-10,Baylor,Big 12,21,0,97,5.5,14.1,.391,5.5,13.5,.409,0.0,0.6,.000,5.5,8.0,.692,15.3,0.0,1.2,2.5,3.1,8.0,16.6,,103.7,98.8,jeffeco01,cory-jefferson-1
562,2011-12,Baylor,Big 12,34,1,357,7.8,15.0,.522,7.8,14.7,.534,0.0,0.3,.000,4.5,7.5,.600,15.0,0.5,1.3,7.0,2.5,7.5,20.2,,111.1,92.5,jeffeco01,cory-jefferson-1
563,2012-13,Baylor,Big 12,37,37,1032,10.8,17.7,.610,10.6,17.2,.618,0.2,0.5,.333,6.1,8.6,.704,16.7,0.6,1.0,4.0,1.7,4.8,27.9,,132.6,94.5,jeffeco01,cory-jefferson-1
564,2013-14,Baylor,Big 12,38,38,1103,10.4,20.8,.500,9.6,18.6,.515,0.8,2.1,.368,7.7,12.1,.640,17.6,2.1,0.8,2.8,2.9,4.7,29.3,,119.9,102.7,jeffeco01,cory-jefferson-1
565,2007-08,Hofstra,CAA,29,29,1004,,,.471,,,.502,,,.328,,,.780,,,,,,,,,,,jenkich01,charles-jenkins-1
566,2008-09,Hofstra,CAA,32,32,1122,,,.404,,,.426,,,.313,,,.821,,,,,,,,,,,jenkich01,charles-jenkins-1
567,2009-10,Hofstra,CAA,34,34,1234,11.0,24.9,.443,8.1,17.7,.456,3.0,7.2,.409,7.9,9.8,.805,7.2,6.3,2.9,0.9,5.1,4.2,32.9,,112.4,99.7,jenkich01,charles-jenkins-1
568,2010-11,Hofstra,CAA,33,33,1232,12.5,24.1,.517,9.2,16.3,.563,3.3,7.9,.420,9.1,11.1,.824,5.6,7.9,2.9,1.1,3.7,3.3,37.4,,128.0,107.8,jenkich01,charles-jenkins-1
569,2009-10,Vanderbilt,SEC,31,7,716,8.7,18.6,.468,3.0,6.7,.440,5.8,11.9,.483,3.8,4.8,.800,5.5,2.4,1.1,0.4,1.8,2.9,27.0,,130.6,103.8,jenkijo01,john-jenkins-1
570,2010-11,Vanderbilt,SEC,32,32,1105,10.2,22.0,.462,4.8,8.9,.542,5.4,13.1,.408,7.7,8.6,.894,5.1,2.1,1.3,0.6,2.8,2.4,33.4,,127.8,104.8,jenkijo01,john-jenkins-1
571,2011-12,Vanderbilt,SEC,35,35,1177,11.3,23.8,.474,4.3,7.9,.542,6.9,15.8,.439,6.6,7.9,.837,5.2,2.2,1.5,0.6,2.9,2.2,36.1,,129.4,104.3,jenkijo01,john-jenkins-1
572,2012-13,Arizona,Pac-12,34,2,606,6.2,15.2,.409,3.1,7.4,.413,3.2,7.8,.405,1.8,2.2,.818,12.1,1.8,1.6,3.3,1.9,4.3,17.4,,115.8,95.1,jerregr01,grant-jerrett-1
