,season,school_name,conf_abbr,g,gs,mp,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,pprod,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,id,cbb_id
544,1973-74,Princeton,Ivy,20,,,.492,,.317,,,,,,,,hillar01,armond-hill-1
545,1974-75,Princeton,Ivy,30,,,.543,,.299,,,,,,,,hillar01,armond-hill-1
546,1975-76,Princeton,Ivy,27,27,,.516,,.377,,,,,,,,hillar01,armond-hill-1
547,1975-76,UCLA,Pac-8,24,,,.520,,.250,,,,,,,,hollabr01,brad-holland-1
548,1976-77,UCLA,Pac-8,25,,342,.464,,.107,,,,,,,,hollabr01,brad-holland-1
549,1977-78,UCLA,Pac-8,25,,306,.545,,.478,,,,,,,,hollabr01,brad-holland-1
550,1978-79,UCLA,Pac-10,30,,1093,.624,,.241,,,,,,15.1,,hollabr01,brad-holland-1
551,1973-74,Arizona State,WAC,27,27,840,.510,,.299,,,,,,,,hollili01,lionel-hollins-1
552,1974-75,Arizona State,WAC,29,29,911,.513,,.323,,,,,,,,hollili01,lionel-hollins-1
553,1975-76,Auburn,SEC,25,,,.484,,.309,,,,,,,,hordgce01,cedrick-hordges-1
554,1976-77,Auburn,SEC,26,,,.552,,.342,,,,,,,,hordgce01,cedrick-hordges-1
555,1978-79,South Carolina,Ind,27,,1050,.542,,.409,,,,,,,,hordgce01,cedrick-hordges-1
556,1979-80,South Carolina,Ind,27,27,1007,.574,,.402,,,,,,14.8,,hordgce01,cedrick-hordges-1
557,1956-57,Mississippi State,SEC,25,,,.625,,.746,,,,,,,,howelba01,bailey-howell-1
558,1957-58,Mississippi State,SEC,25,,,.590,,.718,,,,,,,,howelba01,bailey-howell-1
559,1958-59,Mississippi State,SEC,25,,,.571,,.629,,,,,,,,howelba01,bailey-howell-1
560,1975-76,Michigan,Big Ten,32,31,,.554,,.297,,,,,,,,hubbaph01,phil-hubbard-1
561,1976-77,Michigan,Big Ten,30,30,,.585,,.476,,,,,,14.2,,hubbaph01,phil-hubbard-1
562,1978-79,Michigan,Big Ten,26,26,880,.518,,.412,,15.3,7.3,,0.3,19.7,,hubbaph01,phil-hubbard-1
563,1963-64,Minnesota,Big Ten,24,,,.458,,.195,,,,,,,,hudsolo01,lou-hudson-1
564,1964-65,Minnesota,Big Ten,24,,,.535,,.266,,,,,,,,hudsolo01,lou-hudson-1
565,1965-66,Minnesota,Big Ten,17,,,.495,,.254,,,,,,,,hudsolo01,lou-hudson-1
566,1971-72,Wisconsin,Big Ten,24,,,.492,,.380,,,,,,,,hugheki01,kim-hughes-1
567,1972-73,Wisconsin,Big Ten,24,,,.500,,.289,,,,,,,,hugheki01,kim-hughes-1
568,1973-74,Wisconsin,Big Ten,24,,,.482,,.273,,,,,,,,hugheki01,kim-hughes-1
569,1975-76,Texas Tech,SWC,31,,557,.496,,.278,,,,,,,,hustoge01,geoff-huston-1
570,1976-77,Texas Tech,SWC,29,,891,.580,,.266,,,,,,,,hustoge01,geoff-huston-1
571,1977-78,Texas Tech,SWC,27,,754,.520,,.269,,,,,,,,hustoge01,geoff-huston-1
572,1978-79,Texas Tech,SWC,30,,911,.522,,.185,,,,,,,,hustoge01,geoff-huston-1
573,1974-75,Virginia,ACC,25,,846,.537,,.390,,,,,,14.3,,iavarma01,marc-iavaroni-1
574,1975-76,Virginia,ACC,30,,830,.569,,.602,,,,,,24.2,,iavarma01,marc-iavaroni-1
575,1976-77,Virginia,ACC,28,,791,.479,,.449,,,,,,20.9,,iavarma01,marc-iavaroni-1
576,1977-78,Virginia,ACC,27,,800,.562,,.633,,12.9,5.4,,1.1,19.7,,iavarma01,marc-iavaroni-1
577,1967-68,Kentucky,SEC,27,,836,.479,,.395,,,,,,,,isselda01,dan-issel-1
578,1968-69,Kentucky,SEC,28,,1063,.579,,.434,,,,,,,,isselda01,dan-issel-1
579,1969-70,Kentucky,SEC,28,,1044,.594,,.412,,,,,,,,isselda01,dan-issel-1
580,1976-77,Florida State,Metro,19,,126,.406,,.917,,,,,,,,jacksto02,tony-jackson-1
581,1977-78,Florida State,Metro,29,,864,.385,,.332,,,,,,,,jacksto02,tony-jackson-1
582,1978-79,Florida State,Metro,29,,1039,.399,,.299,,,,,,,,jacksto02,tony-jackson-1
583,1979-80,Florida State,Metro,31,,1146,.448,,.260,,,,,,,,jacksto02,tony-jackson-1
584,1975-76,Wichita State,MVC,28,,,.530,,.431,,,,,,,,johnsch02,cheese-johnson-1
585,1976-77,Wichita State,MVC,28,,1020,.533,,.552,,,,,,,,johnsch02,cheese-johnson-1
586,1977-78,Wichita State,MVC,27,,1011,.579,,.493,,,,,,,,johnsch02,cheese-johnson-1
587,1978-79,Wichita State,MVC,27,,947,.541,,.456,,,,,,,,johnsch02,cheese-johnson-1
588,1976-77,Missouri,Big 8,29,,,.607,,.571,,,,,,,,johnscl02,clay-johnson-1
589,1977-78,Missouri,Big 8,30,30,1124,.500,,.430,,,,,,,,johnscl02,clay-johnson-1
590,1975-76,Pepperdine,WCAC,27,,930,.493,,.296,,,,,,16.9,,johnsde01,dennis-johnson-1
591,1973-74,Auburn,SEC,26,,,.473,,.242,,,,,,15.5,,johnsed02,eddie-johnson-1
592,1974-75,Auburn,SEC,24,,,.498,,.258,,,,,,19.7,,johnsed02,eddie-johnson-1
593,1975-76,Auburn,SEC,26,,,.518,,.332,,,,,,,,johnsed02,eddie-johnson-1
594,1976-77,Auburn,SEC,26,,,.482,,.343,,,,,,,,johnsed02,eddie-johnson-1
595,1974-75,St. John's (NY),Ind,30,,,.543,,.202,,,,,,,,johnsge03,george-johnson-1
596,1975-76,St. John's (NY),Ind,28,,,.501,,.218,,,,,,,,johnsge03,george-johnson-1
597,1976-77,St. John's (NY),NJNY7,31,,,.534,,.253,,,,,,,,johnsge03,george-johnson-1
598,1977-78,St. John's (NY),NJNY7,27,,,.540,,.301,,,,,,15.8,,johnsge03,george-johnson-1
599,1962-63,Idaho,Ind,23,,,.449,,.240,,,,,,,,johnsgu01,gus-johnson-1
600,1968-69,Iowa,Big Ten,24,,,.547,,.541,,,,,,,,johnsjo01,john-johnson-1
601,1969-70,Iowa,Big Ten,25,,,.598,,.317,,,,,,,,johnsjo01,john-johnson-1
602,1977-78,Michigan State,Big Ten,30,,,.533,,.537,,,,,,,,johnsma02,magic-johnson-1
603,1978-79,Michigan State,Big Ten,32,,1159,.566,,.649,,,,,,,,johnsma02,magic-johnson-1
604,1973-74,UCLA,Pac-8,27,,,.651,,.290,,,,,,,,johnsma01,marques-johnson-1
605,1974-75,UCLA,Pac-8,29,,,.568,,.339,,,,,,,,johnsma01,marques-johnson-1
606,1975-76,UCLA,Pac-8,32,,1165,.576,,.339,,,,,,,,johnsma01,marques-johnson-1
607,1976-77,UCLA,Pac-8,27,,1004,.600,,.351,,,,,,,,johnsma01,marques-johnson-1
608,1969-70,Temple,Mid-Atl,27,,,.495,,.301,,,,,,,,johnsol01,ollie-johnson-1
609,1970-71,Temple,Mid-Atl,25,,,.519,,.331,,,,,,,,johnsol01,ollie-johnson-1
610,1971-72,Temple,Mid-Atl,31,,,.569,,.327,,,,,,,,johnsol01,ollie-johnson-1
611,1972-73,Temple,Mid-Atl,31,,,.569,,.327,,,,,,,,johnsol01,ollie-johnson-1
612,1976-77,Tennessee,SEC,28,,,.664,,.300,,,,,,,,johnsre01,reggie-johnson-1
613,1977-78,Tennessee,SEC,27,,,.587,,.406,,,,,,14.1,,johnsre01,reggie-johnson-1
614,1978-79,Tennessee,SEC,33,,1054,.615,,.349,,,,,,11.7,,johnsre01,reggie-johnson-1
615,1979-80,Tennessee,SEC,27,27,850,.589,,.297,,,,,,11.5,,johnsre01,reggie-johnson-1
616,1977-78,Baylor,SWC,28,,,.525,,.293,,,,,,,,johnsvi01,vinnie-johnson-1
617,1978-79,Baylor,SWC,26,26,758,.563,,.339,,,,,,15.0,,johnsvi01,vinnie-johnson-1
618,1946-47,Ohio State,Big Ten,7,,,,,,,,,,,,,johnsne01,neil-johnston-1
619,1947-48,Ohio State,Big Ten,20,,,.346,,.397,,,,,,,,johnsne01,neil-johnston-1
620,1971-72,UNC,ACC,31,,,.672,,.500,,,,,,,,jonesbo01,bobby-jones-1
621,1972-73,UNC,ACC,33,,,.614,,.373,,,,,,,,jonesbo01,bobby-jones-1
622,1973-74,UNC,ACC,28,,,.590,,.368,,,,,,,,jonesbo01,bobby-jones-1
623,1971-72,Houston,Ind,27,,933,.495,,.326,,,,,,,,jonesdw01,dwight-jones-1
624,1972-73,Houston,Ind,27,,951,.550,,.293,,,,,,,,jonesdw01,dwight-jones-1
625,1975-76,Nevada,WCAC,26,,,.554,,.388,,,,,,17.4,,jonesed01,edgar-jones-1
626,1976-77,Nevada,WCAC,27,,997,.542,,.442,,,,,,,,jonesed01,edgar-jones-1
627,1977-78,Nevada,WCAC,27,,846,.508,,.369,,,,,,,,jonesed01,edgar-jones-1
628,1978-79,Nevada,WCAC,21,,625,.528,,.383,,,,,,,,jonesed01,edgar-jones-1
629,1952-53,San Francisco,CBA,23,,,.457,,.906,,,,,,,,joneskc01,kc-jones-1
630,1953-54,San Francisco,CBA,1,,,.309,,.167,,,,,,,,joneskc01,kc-jones-1
631,1954-55,San Francisco,CBA,29,,,.425,,.491,,,,,,,,joneskc01,kc-jones-1
632,1955-56,San Francisco,CBA,25,,,.445,,.683,,,,,,,,joneskc01,kc-jones-1
633,1973-74,Rutgers,Ind,26,,,.473,,.201,,,,,,,,jordaed01,eddie-jordan-1
634,1974-75,Rutgers,Ind,29,,958,.513,,.237,,,,,,,,jordaed01,eddie-jordan-1
635,1975-76,Rutgers,Ind,33,,939,.515,,.285,,,,,,,,jordaed01,eddie-jordan-1
636,1976-77,Rutgers,ECBL,28,,1025,.502,,.412,,,,,,,,jordaed01,eddie-jordan-1
637,1974-75,Purdue,Big Ten,28,21,773,.539,,.227,,,,,,,,jordawa01,walter-jordan-1
638,1975-76,Purdue,Big Ten,27,,879,.515,,.296,,,,,,,,jordawa01,walter-jordan-1
639,1976-77,Purdue,Big Ten,27,27,952,.516,,.304,,,,,,,,jordawa01,walter-jordan-1
640,1977-78,Purdue,Big Ten,27,27,997,.480,,.331,,10.7,11.7,,0.3,,,jordawa01,walter-jordan-1
641,1974-75,Utah,WAC,24,,349,.518,,.463,,,,,,,,judkije01,jeff-judkins-1
642,1975-76,Utah,WAC,27,27,964,.597,,.364,,,,,,8.9,,judkije01,jeff-judkins-1
643,1976-77,Utah,WAC,29,29,1102,.600,,.325,,,,,,8.3,,judkije01,jeff-judkins-1
644,1977-78,Utah,WAC,28,28,1043,.574,,.307,,,,,,12.8,,judkije01,jeff-judkins-1
645,1976-77,Lamar,Southland,29,,,.540,,.519,,,,,,,,keacl01,clarence-kea-1
646,1977-78,Lamar,Southland,23,,,.508,,.470,,,,,,,,keacl01,clarence-kea-1
647,1978-79,Lamar,Southland,32,,,.570,,.514,,,,,,,,keacl01,clarence-kea-1
648,1979-80,Lamar,Southland,33,,,.544,,.562,,,,,,13.6,,keacl01,clarence-kea-1
649,1972-73,Stanford,Pac-8,25,,,.553,,.391,,,,,,,,kelleri01,rich-kelley-1
650,1973-74,Stanford,Pac-8,25,,,.532,,.433,,,,,,,,kelleri01,rich-kelley-1
651,1974-75,Stanford,Pac-8,26,24,,.574,,.466,,,,,,,,kelleri01,rich-kelley-1
652,1975-76,Michigan State,Big Ten,27,23,,.527,,.297,,,,,,,,kelsegr01,greg-kelser-1
653,1976-77,Michigan State,Big Ten,26,26,,.529,,.444,,,,,,,,kelsegr01,greg-kelser-1
654,1977-78,Michigan State,Big Ten,30,,,.611,,.420,,,,,,,,kelsegr01,greg-kelser-1
655,1978-79,Michigan State,Big Ten,32,,1040,.569,,.364,,,,,,,,kelsegr01,greg-kelser-1
656,1972-73,Memphis,MVC,30,,1097,.531,,.192,,,,,,,,kenonla01,larry-kenon-1
657,1951-52,Illinois,Big Ten,26,,,.421,,.340,,,,,,,,kerrre01,red-kerr-1
658,1952-53,Illinois,Big Ten,22,,,.424,,.310,,,,,,,,kerrre01,red-kerr-1
659,1953-54,Illinois,Big Ten,22,,,.447,,.412,,,,,,,,kerrre01,red-kerr-1
660,1975-76,Louisiana-Monroe,Ind,25,,,.449,,.223,,,,,,,,kilpaca01,carl-kilpatrick-1
661,1976-77,Louisiana-Monroe,Ind,27,,,.491,,.208,,,,,,,,kilpaca01,carl-kilpatrick-1
662,1977-78,Louisiana-Monroe,Ind,27,,,.501,,.225,,,,,,,,kilpaca01,carl-kilpatrick-1
663,1976-77,Charlotte,Sun Belt,33,,,.523,,.196,,,,,,,,kinchch01,chad-kinch-1
664,1977-78,Charlotte,Sun Belt,25,25,842,.515,,.245,,,,,,,,kinchch01,chad-kinch-1
665,1978-79,Charlotte,Sun Belt,27,27,976,.507,,.265,,,,,,,,kinchch01,chad-kinch-1
666,1979-80,Charlotte,Sun Belt,27,,1059,.548,,.266,,,,,,,,kinchch01,chad-kinch-1
667,1974-75,Tennessee,SEC,25,,,.650,,.335,,,,,,,,kingbe01,bernard-king-1
668,1975-76,Tennessee,SEC,25,,,.592,,.359,,,,,,,,kingbe01,bernard-king-1
669,1976-77,Tennessee,SEC,26,,,.602,,.339,,,,,,,,kingbe01,bernard-king-1
670,1975-76,Alabama,SEC,28,,901,.504,,.452,,,,,,,,kingre01,reggie-king-1
671,1976-77,Alabama,SEC,30,,1024,.576,,.464,,,,,,,,kingre01,reggie-king-1
672,1977-78,Alabama,SEC,27,,966,.609,,.558,,,,,,,,kingre01,reggie-king-1
673,1978-79,Alabama,SEC,33,,1135,.603,,.465,,,,,,,,kingre01,reggie-king-1
674,1947-48,Indiana State,Ind,35,,,,,,,,,,,,,kluehdu01,duane-klueh-1
675,1971-72,Pitt,Ind,24,,,.570,,.344,,,,,,,,knighbi01,billy-knight-1
676,1972-73,Pitt,Ind,26,,,.539,,.168,,,,,,,,knighbi01,billy-knight-1
677,1973-74,Pitt,Ind,28,,,.537,,.170,,,,,,,,knighbi01,billy-knight-1
678,1973-74,Notre Dame,Ind,18,,87,.532,,.395,,,,,,,,knighto01,toby-knight-1
679,1974-75,Notre Dame,Ind,26,,585,.499,,.166,,,,,,,,knighto01,toby-knight-1
680,1975-76,Notre Dame,Ind,28,,543,.482,,.224,,,,,,,,knighto01,toby-knight-1
681,1976-77,Notre Dame,Ind,29,,867,.585,,.293,,,,,,,,knighto01,toby-knight-1
682,1973-74,San Diego State,PCAA,14,,,.576,,.684,,,,,,,,kramejo01,joel-kramer-1
683,1975-76,San Diego State,PCAA,29,,,.546,,.191,,,,,,,,kramejo01,joel-kramer-1
684,1976-77,San Diego State,PCAA,28,,,.530,,.158,,,,,,,,kramejo01,joel-kramer-1
685,1977-78,San Diego State,PCAA,28,,,.566,,.293,,,,,,,,kramejo01,joel-kramer-1
686,1975-76,Drake,MVC,27,,639,.446,,.279,,,,,,26.1,,kreklwa01,wayne-kreklow-1
687,1976-77,Drake,MVC,27,,773,.527,,.114,,,,,,14.8,,kreklwa01,wayne-kreklow-1
688,1977-78,Drake,MVC,28,28,902,.575,,.403,,,,,,15.5,,kreklwa01,wayne-kreklow-1
689,1978-79,Drake,MVC,27,27,936,.555,,.211,,,,,,12.7,,kreklwa01,wayne-kreklow-1
690,1973-74,UNC,ACC,28,,,.590,,.750,,,,,,,,kuestjo01,john-kuester-1
691,1974-75,UNC,ACC,31,,,.521,,.742,,,,,,,,kuestjo01,john-kuester-1
692,1975-76,UNC,ACC,29,,,.474,,.218,,,,,,,,kuestjo01,john-kuester-1
693,1976-77,UNC,ACC,33,,,.566,,.360,,,,,,,,kuestjo01,john-kuester-1
694,1970-71,Iowa,Big Ten,24,,,.508,,.241,,,,,,,,kunneke01,kevin-kunnert-1
695,1971-72,Iowa,Big Ten,24,,,.536,,.350,,,,,,,,kunneke01,kevin-kunnert-1
696,1972-73,Iowa,Big Ten,24,,,.566,,.253,,,,,,,,kunneke01,kevin-kunnert-1
697,1972-73,UNC,ACC,33,,,.607,,.579,,,,,,,,kupchmi01,mitch-kupchak-1
698,1973-74,UNC,ACC,27,,,.575,,.320,,,,,,,,kupchmi01,mitch-kupchak-1
699,1974-75,UNC,ACC,31,,,.614,,.378,,,,,,,,kupchmi01,mitch-kupchak-1
700,1975-76,UNC,ACC,28,,,.613,,.455,,,,,,,,kupchmi01,mitch-kupchak-1
701,1967-68,New Mexico State,Ind,29,,,.509,,.330,,,,,,,,laceysa01,sam-lacey-1
702,1968-69,New Mexico State,Ind,29,,,.461,,.306,,,,,,,,laceysa01,sam-lacey-1
703,1969-70,New Mexico State,Ind,31,,,.487,,.277,,,,,,,,laceysa01,sam-lacey-1
704,1973-74,UNC,ACC,22,,,.544,,.528,,,,,,,,lagarto01,tom-lagarde-1
705,1974-75,UNC,ACC,31,,,.585,,.624,,,,,,,,lagarto01,tom-lagarde-1
706,1975-76,UNC,ACC,29,,,.659,,.514,,,,,,,,lagarto01,tom-lagarde-1
707,1976-77,UNC,ACC,20,,,.645,,.604,,,,,,,,lagarto01,tom-lagarde-1
708,1975-76,Notre Dame,Ind,10,,190,.540,,.354,,,,,,,,laimbbi01,bill-laimbeer-1
709,1976-77,Notre Dame,Ind,29,,654,.577,,.354,,,,,,,,laimbbi01,bill-laimbeer-1
710,1977-78,Notre Dame,Ind,29,,654,.577,,.354,,,,,,,,laimbbi01,bill-laimbeer-1
711,1978-79,Notre Dame,Ind,30,30,614,.566,,.345,,16.8,7.4,,3.4,21.1,,laimbbi01,bill-laimbeer-1
712,1972-73,USC,Pac-8,28,,,.459,,.239,,,,,,,,lambejo01,john-lambert-1
713,1973-74,USC,Pac-8,29,,,.559,,.222,,,,,,,,lambejo01,john-lambert-1
714,1974-75,USC,Pac-8,26,,,.581,,.354,,,,,,,,lambejo01,john-lambert-1
715,1974-75,Minnesota,Big Ten,26,,,.492,,.274,,,,,,,,landsma01,mark-landsberger-1
716,1976-77,Arizona State,WAC,25,23,888,.522,,.460,,,,,,,,landsma01,mark-landsberger-1
717,1967-68,St. Bonaventure,Ind,25,,,.597,,.376,,,,,,,,laniebo01,bob-lanier-1
718,1968-69,St. Bonaventure,Ind,24,,,.599,,.393,,,,,,,,laniebo01,bob-lanier-1
719,1969-70,St. Bonaventure,Ind,26,,,.590,,.353,,,,,,,,laniebo01,bob-lanier-1
720,1972-73,McNeese State,Southland,26,,,.475,,.234,,,,,,,,lawreed01,edmund-lawrence-1
721,1973-74,McNeese State,Southland,25,,,.512,,.323,,,,,,,,lawreed01,edmund-lawrence-1
722,1974-75,McNeese State,Southland,24,,,.496,,.318,,,,,,,,lawreed01,edmund-lawrence-1
723,1975-76,McNeese State,Southland,27,,,.532,,.292,,,,,,,,lawreed01,edmund-lawrence-1
724,1974-75,Marquette,Ind,26,,,.501,,.298,,,,,,,,leebu01,butch-lee-1
725,1975-76,Marquette,Ind,29,,968,.496,,.277,,,,,,,,leebu01,butch-lee-1
726,1976-77,Marquette,Ind,32,,1193,.539,,.343,,,,,,,,leebu01,butch-lee-1
727,1977-78,Marquette,Ind,28,,993,.575,,.414,,,,,,,,leebu01,butch-lee-1
728,1973-74,University of California,Pac-8,26,,,.437,,.328,,,,,,,,leero02,rock-lee-1
729,1974-75,University of California,Pac-8,24,,,.523,,.564,,,,,,,,leero02,rock-lee-1
730,1975-76,University of California,Pac-8,23,,,.517,,.319,,,,,,,,leero02,rock-lee-1
731,1977-78,San Diego State,PCAA,27,,,.491,,.278,,,,,,,,leero02,rock-lee-1
732,1972-73,Oregon,Pac-8,26,,951,.457,,.234,,,,,,,,leero01,ron-lee-1
733,1973-74,Oregon,Pac-8,26,,938,.468,,.333,,,,,,,,leero01,ron-lee-1
734,1974-75,Oregon,Pac-8,30,,1089,.425,,.214,,,,,,12.3,,leero01,ron-lee-1
735,1975-76,Oregon,Pac-8,30,,1031,.493,,.341,,,,,,17.0,,leero01,ron-lee-1
736,1947-48,Dartmouth,Ivy,24,,,,,,,,,,,,,leedeed01,ed-leede-1
737,1976-77,Iowa,Big Ten,27,,,.493,,.381,,,,,,,,lestero01,ronnie-lester-1
738,1977-78,Iowa,Big Ten,27,,,.529,,.418,,,,,,,,lestero01,ronnie-lester-1
739,1978-79,Iowa,Big Ten,28,,,.549,,.401,,,,,,,,lestero01,ronnie-lester-1
740,1979-80,Iowa,Big Ten,17,,,.542,,.541,,,,,,,,lestero01,ronnie-lester-1
741,1973-74,Arizona State,WAC,27,5,552,.517,,.262,,,,,,,,lloydsc01,scott-lloyd-1
742,1974-75,Arizona State,WAC,29,29,788,.495,,.238,,,,,,,,lloydsc01,scott-lloyd-1
743,1975-76,Arizona State,WAC,27,27,828,.576,,.411,,,,,,,,lloydsc01,scott-lloyd-1
744,1958-59,Boston College,Ind,19,,,.476,,.308,,,,,,,,loughke01,kevin-loughery-1
745,1959-60,St. John's (NY),Metro NY,,,,,,,,,,,,,,loughke01,kevin-loughery-1
746,1960-61,St. John's (NY),Metro NY,25,,,.461,,.306,,,,,,,,loughke01,kevin-loughery-1
747,1961-62,St. John's (NY),Metro NY,26,,,.487,,.201,,,,,,,,loughke01,kevin-loughery-1
748,1959-60,Ohio State,Big Ten,27,,,.666,,.421,,,,,,,,lucasje01,jerry-lucas-1
749,1960-61,Ohio State,Big Ten,27,,,.658,,.506,,,,,,,,lucasje01,jerry-lucas-1
750,1961-62,Ohio State,Big Ten,28,,,.650,,.436,,,,,,,,lucasje01,jerry-lucas-1
751,1972-73,Maryland,ACC,30,,,.554,,.181,,,,,,,,lucasjo01,john-lucas-1
752,1973-74,Maryland,ACC,28,,,.530,,.156,,,,,,,,lucasjo01,john-lucas-1
753,1974-75,Maryland,ACC,24,,,.595,,.342,,,,,,,,lucasjo01,john-lucas-1
754,1975-76,Maryland,ACC,28,28,,.544,,.257,,,,,,,,lucasjo01,john-lucas-1
755,1972-73,Marquette,Ind,29,,,.533,,.259,,,,,,,,lucasma01,maurice-lucas-1
756,1973-74,Marquette,Ind,31,,,.518,,.219,,,,,,,,lucasma01,maurice-lucas-1
757,1945-46,Saint Louis,MVC,23,,,,,,,,,,,,,macaued01,ed-macauley-1
758,1946-47,Saint Louis,MVC,28,,,,,,,,,,,,,macaued01,ed-macauley-1
759,1947-48,Saint Louis,MVC,27,,,.461,,.491,,,,,,,,macaued01,ed-macauley-1
760,1948-49,Saint Louis,MVC,26,,,.581,,.556,,,,,,,,macaued01,ed-macauley-1
761,1977-78,East Carolina,Ind,25,,938,.559,,.273,,,,,,,,mackol01,ollie-mack-1
762,1978-79,East Carolina,Ind,27,,1031,.519,,.223,,,,,,,,mackol01,ollie-mack-1
763,1947-48,Seton Hall,Ind,,,,,,,,,,,,,,macknjo01,johnny-macknowski-1
764,1975-76,Purdue,Big Ten,27,,833,.548,,.338,,,,,,,,macyky01,kyle-macy-1
765,1976-77,Kentucky,SEC,,,,,,,,,,,,,,macyky01,kyle-macy-1
766,1977-78,Kentucky,SEC,31,31,1097,.611,,.483,,,,,,17.2,,macyky01,kyle-macy-1
767,1978-79,Kentucky,SEC,31,,1111,.565,,.363,,,,,,13.1,,macyky01,kyle-macy-1
768,1979-80,Kentucky,SEC,35,35,1182,.576,,.275,,,,,,11.3,,macyky01,kyle-macy-1
769,1974-75,USC,Pac-8,24,,,.616,,.417,,,,,,,,malovst01,steve-malovic-1
770,1975-76,USC,Pac-8,27,,,.547,,.341,,,,,,,,malovst01,steve-malovic-1
771,1977-78,San Diego State,PCAA,28,,,.603,,.367,,,,,,,,malovst01,steve-malovic-1
772,1978-79,San Diego State,WAC,27,27,958,.590,,.297,,,,,,14.0,,malovst01,steve-malovic-1
773,1967-68,LSU,SEC,26,,,.481,,.331,,,,,,,,maravpe01,pete-maravich-1
774,1968-69,LSU,SEC,26,,,.497,,.387,,,,,,,,maravpe01,pete-maravich-1
775,1969-70,LSU,SEC,31,,,.502,,.373,,,,,,,,maravpe01,pete-maravich-1
776,1943-44,Texas,SWC,14,,,,,,,,,,,,,martisl01,slater-martin-1
777,1946-47,Texas,SWC,27,,,,,,,,,,,,,martisl01,slater-martin-1
778,1947-48,Texas,SWC,25,,,,,,,,,,,,,martisl01,slater-martin-1
779,1948-49,Texas,SWC,24,,,,,,,,,,,,,martisl01,slater-martin-1
780,1977-78,Wisconsin,Big Ten,14,,408,.458,,.264,,,,,,,,matthwe01,wes-matthews-1
781,1978-79,Wisconsin,Big Ten,27,,986,.517,,.333,,,,,,,,matthwe01,wes-matthews-1
782,1979-80,Wisconsin,Big Ten,28,,955,.572,,.347,,,,,,,,matthwe01,wes-matthews-1
783,1973-74,Charlotte,Ind,26,,,.622,,.500,,,,,,,,maxwece01,cedric-maxwell-1
784,1974-75,Charlotte,Ind,26,,,.570,,.371,,,,,,,,maxwece01,cedric-maxwell-1
785,1975-76,Charlotte,Ind,29,,,.612,,.580,,,,,,,,maxwece01,cedric-maxwell-1
786,1976-77,Charlotte,Sun Belt,31,,,.682,,.690,,,,,,,,maxwece01,cedric-maxwell-1
787,1973-74,Indiana,Big Ten,28,,664,.517,,.179,,,,,,16.7,,maysc01,scott-may-1
788,1974-75,Indiana,Big Ten,30,,810,.543,,.268,,,,,,13.8,,maysc01,scott-may-1
789,1975-76,Indiana,Big Ten,32,,1056,.564,,.298,,,,,,11.0,,maysc01,scott-may-1
790,1975-76,Iowa,Big Ten,17,,,.541,,.167,,,,,,,,mayfibi01,bill-mayfield-1
791,1976-77,Iowa,Big Ten,23,,,.429,,.468,,,,,,,,mayfibi01,bill-mayfield-1
792,1977-78,Iowa,Big Ten,10,,,.571,,.338,,,,,,,,mayfibi01,bill-mayfield-1
793,1978-79,Iowa,Big Ten,28,,,.515,,.353,,,,,,,,mayfibi01,bill-mayfield-1
794,1971-72,UNC,ACC,31,,,.549,,.355,,,,,,,,mcadobo01,bob-mcadoo-1
795,1973-74,UCLA,Pac-8,23,,,.428,,.272,,,,,,,,mccaran01,andre-mccarter-1
796,1974-75,UCLA,Pac-8,31,,,.424,,.392,,,,,,,,mccaran01,andre-mccarter-1
797,1975-76,UCLA,Pac-8,32,,,.491,,.188,,,,,,,,mccaran01,andre-mccarter-1
798,1975-76,Alabama,SEC,28,,320,.503,,.106,,,,,,15.1,,mccorke01,keith-mccord-1
799,1976-77,Alabama,SEC,30,,463,.408,,.109,,,,,,15.8,,mccorke01,keith-mccord-1
800,1977-78,Alabama,SEC,18,,283,.365,,.172,,,,,,,,mccorke01,keith-mccord-1
801,1979-80,Alabama-Birmingham,Sun Belt,29,29,1008,.591,,.515,,,,,,12.0,,mccorke01,keith-mccord-1
802,1975-76,Oklahoma,Big 8,25,,,.496,,.244,,,,,,,,mcculjo01,john-mccullough-1
803,1976-77,Oklahoma,Big 8,28,,,.498,,.334,,,,,,,,mcculjo01,john-mccullough-1
804,1977-78,Oklahoma,Big 8,26,19,,.536,,.306,,,,,,15.9,,mcculjo01,john-mccullough-1
805,1978-79,Oklahoma,Big 8,31,31,1183,.522,,.186,,,,,,12.7,,mcculjo01,john-mccullough-1
806,1973-74,Central Michigan,MAC,26,,,.503,,.194,,,,,,,,mcelrji01,jim-mcelroy-1
807,1974-75,Central Michigan,MAC,28,,,.518,,.259,,,,,,,,mcelrji01,jim-mcelroy-1
808,1970-71,Indiana,Big Ten,24,,830,.490,,.405,,,,,,,,mcginge01,george-mcginnis-1
