,season,school_name,conf_abbr,g,gs,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,pprod,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_40,id,cbb_id
977,2001-02,Texas,Big 12,33,33,1068,.492,.421,.111,.463,,,,6.4,44.6,,0.3,26.5,21.7,,0.8,2.3,3.1,.115,fordtj01,tj-ford-1
978,2002-03,Texas,Big 12,33,33,1110,.506,.423,.171,.489,,,,,,,,17.9,,,1.3,3.0,4.3,.155,fordtj01,tj-ford-1
979,1999-00,UNC,ACC,36,,1195,.543,.515,.314,.235,,,,,,,,13.3,,,2.6,1.4,4.0,.132,fortejo01,joseph-forte-1
980,2000-01,UNC,ACC,33,32,1145,.546,.499,.262,.280,,,,,,,,11.7,,,2.7,2.1,4.8,.168,fortejo01,joseph-forte-1
981,2008-09,Arkansas,SEC,29,28,952,.495,.467,.275,.416,,,,9.2,36.6,,0.2,22.7,28.0,,0.8,1.4,2.2,.093,fortsco01,courtney-fortson-1
982,2009-10,Arkansas,SEC,18,18,599,.483,.407,.297,.509,348,4.7,12.8,8.8,36.0,2.3,0.5,21.6,34.5,,0.5,0.6,1.1,.071,fortsco01,courtney-fortson-1
983,1994-95,Cincinnati,GMWC,34,,797,.574,.535,.003,.552,,,,,,,,14.3,,,,,,,fortsda01,danny-fortson-1
984,1995-96,Cincinnati,CUSA,33,33,909,.602,.538,.002,.707,,,,18.8,10.7,,1.5,13.1,32.3,,4.3,3.4,7.6,.337,fortsda01,danny-fortson-1
985,1996-97,Cincinnati,CUSA,33,,986,.669,.620,.003,.717,,,,,,,,16.0,,,6.0,2.5,8.5,.343,fortsda01,danny-fortson-1
986,1994-95,University of California,Pac-10,27,,699,.523,.485,.204,.535,,,,,,,,14.6,,,,,,,fowlktr01,tremaine-fowlkes-1
987,1995-96,University of California,Pac-10,13,,351,.505,.447,.325,.553,,,,,,,,15.3,,,0.4,0.5,0.9,.102,fowlktr01,tremaine-fowlkes-1
988,1997-98,Fresno State,WAC,32,,,.536,.500,.113,.561,,,,,,,,,,,1.5,2.3,3.8,,fowlktr01,tremaine-fowlkes-1
989,2002-03,Villanova,Big East,31,29,830,.463,.410,.316,.273,,,,7.4,22.7,,0.6,24.3,25.8,,0.0,1.2,1.2,.059,foyera01,randy-foye-1
990,2003-04,Villanova,Big East,35,34,1094,.483,.437,.336,.303,,,,8.7,25.7,,0.7,20.4,28.4,,0.6,1.2,1.8,.067,foyera01,randy-foye-1
991,2004-05,Villanova,Big East,32,32,1027,.516,.481,.357,.264,,,,,,,,12.8,,,1.5,2.9,4.4,.173,foyera01,randy-foye-1
992,2005-06,Villanova,Big East,33,33,1145,.536,.492,.462,.313,,,,9.3,21.3,,1.4,10.1,30.8,,2.6,3.1,5.7,.200,foyera01,randy-foye-1
993,1994-95,Colgate,Patriot,30,,1063,.553,.559,.000,.514,,,,,,,,17.6,,,,,,,foylead01,adonal-foyle-1
994,1995-96,Colgate,Patriot,29,,1060,.516,.517,.007,.599,,,,,,,,16.8,,,1.7,2.2,3.9,.149,foylead01,adonal-foyle-1
995,1996-97,Colgate,Patriot,28,,1055,.555,.566,.014,.533,,,,,,,,16.0,,,3.3,2.7,6.0,.227,foylead01,adonal-foyle-1
996,1996-97,Gonzaga,WCC,27,,381,.530,.505,.449,.215,,,,,,,,15.7,,,0.5,0.4,0.9,.095,frahmri01,richie-frahm-1
997,1997-98,Gonzaga,WCC,33,,,.613,.584,.592,.240,,,,,,,,,,,2.7,1.1,3.8,,frahmri01,richie-frahm-1
998,1998-99,Gonzaga,WCC,35,,980,.592,.560,.574,.265,,,,,,,,10.1,,,3.2,1.3,4.5,.184,frahmri01,richie-frahm-1
999,1999-00,Gonzaga,WCC,35,,1165,.613,.577,.541,.353,,,,,,,,11.7,,,4.2,1.6,5.8,.199,frahmri01,richie-frahm-1
1000,1998-99,Maryland,ACC,34,,1044,.620,.580,.296,.401,,,,,,,,17.9,,,4.1,2.5,6.5,.251,francst01,steve-francis-1
1001,2000-01,Vanderbilt,SEC,27,18,645,.599,.556,.299,.391,,,,,,,,13.0,,,1.8,1.4,3.2,.196,freijma01,matt-freije-1
1002,2001-02,Vanderbilt,SEC,32,32,939,.557,.511,.264,.387,,,,10.5,8.6,,0.8,11.2,26.0,,2.2,0.6,2.8,.118,freijma01,matt-freije-1
1003,2002-03,Vanderbilt,SEC,29,28,903,.564,.524,.460,.308,,,,8.3,8.7,,0.8,9.4,27.7,,2.5,0.6,3.1,.139,freijma01,matt-freije-1
1004,2003-04,Vanderbilt,SEC,33,33,985,.550,.484,.390,.498,,,,10.5,6.8,,1.6,5.8,30.2,,2.7,1.9,4.6,.187,freijma01,matt-freije-1
1005,2001-02,Arizona,Pac-10,34,25,814,.630,.595,.000,.537,,,,,,,,15.4,,,2.1,1.6,3.7,.184,fryech01,channing-frye-1
1006,2002-03,Arizona,Pac-10,32,27,814,.589,.569,.003,.379,,,,16.1,5.2,,4.6,8.3,20.2,,2.1,3.8,5.9,.290,fryech01,channing-frye-1
1007,2003-04,Arizona,Pac-10,30,30,910,.589,.553,.014,.321,,,,13.1,10.7,,4.2,10.8,22.2,,2.4,1.8,4.2,.185,fryech01,channing-frye-1
1008,2004-05,Arizona,Pac-10,37,37,1148,.605,.557,.041,.373,,,,14.3,12.0,,5.0,11.7,22.7,,3.6,3.7,7.4,.256,fryech01,channing-frye-1
1009,2001-02,Fresno State,WAC,32,10,558,.480,.447,.075,.617,,,,,,,,21.8,,,0.1,1.2,1.3,.094,fullehi01,hiram-fuller-1
1010,2002-03,Fresno State,WAC,28,13,666,.597,.548,.006,.695,,,,,,,,22.2,,,1.8,2.0,3.7,.223,fullehi01,hiram-fuller-1
1011,1992-93,North Carolina State,ACC,27,2,413,.515,.461,.017,.379,,,,,,,,9.9,,,,,,,fulleto02,todd-fuller-1
1012,1993-94,North Carolina State,ACC,30,29,875,.520,.482,.013,.298,,,,,,,,11.0,,,,,,,fulleto02,todd-fuller-1
1013,1994-95,North Carolina State,ACC,27,27,816,.582,.519,.019,.437,,,,,,,,9.7,,,,,,,fulleto02,todd-fuller-1
1014,1995-96,North Carolina State,ACC,31,31,1044,.586,.524,.097,.515,,,,,,,,11.5,,,3.5,2.6,6.1,.235,fulleto02,todd-fuller-1
1015,1989-90,Indiana,Big Ten,6,3,144,.501,.491,.000,.474,,,,,,,,14.7,,,,,,,fundela01,lawrence-funderburke-1
1016,1990-91,Ohio State,Big Ten,,,,,,,,,,,,,,,,,,,,,,fundela01,lawrence-funderburke-1
1017,1991-92,Ohio State,Big Ten,23,13,668,.569,.548,.000,.371,,,,,,,,11.8,,,,,,,fundela01,lawrence-funderburke-1
1018,1992-93,Ohio State,Big Ten,28,,878,.553,.534,.009,.387,,,,,,,,11.9,,,,,,,fundela01,lawrence-funderburke-1
1019,1993-94,Ohio State,Big Ten,29,,847,.558,.548,.020,.307,,,,,,,,11.2,,,,,,,fundela01,lawrence-funderburke-1
1020,1998-99,UCLA,Pac-10,24,,480,.535,.537,.000,.378,,,,,,,,16.4,,,0.8,2.1,2.8,.237,gadzuda01,dan-gadzuric-1
1021,1999-00,UCLA,Pac-10,33,,740,.539,.565,.000,.407,,,,,,,,16.9,,,1.3,1.7,2.9,.158,gadzuda01,dan-gadzuric-1
1022,2000-01,UCLA,Pac-10,32,29,861,.524,.534,.000,.476,,,,,,,,15.6,,,1.1,2.6,3.7,.170,gadzuda01,dan-gadzuric-1
1023,2001-02,UCLA,Pac-10,33,33,865,.545,.554,.003,.416,,,,16.9,5.4,,3.2,12.8,23.0,,1.5,1.5,3.0,.141,gadzuda01,dan-gadzuric-1
1024,2001-02,Fairfield,MAAC,29,23,643,.556,.510,.296,.348,,,,,,,,14.3,,,1.4,1.3,2.8,.172,gaide01,deng-gai-1
1025,2002-03,Fairfield,MAAC,25,20,728,.620,.585,.234,.537,,,,,,,,18.4,,,2.2,1.9,4.1,.225,gaide01,deng-gai-1
1026,2003-04,Fairfield,MAAC,16,16,539,.482,.443,.206,.294,,,,,,,,17.8,,,0.2,2.5,2.7,.202,gaide01,deng-gai-1
1027,2004-05,Fairfield,MAAC,30,30,1040,.539,.503,.172,.347,,,,,,,,13.9,,,1.7,3.8,5.5,.212,gaide01,deng-gai-1
1028,1999-00,Louisville,CUSA,31,,921,.539,.489,.277,.391,,,,,,,,26.5,,,1.3,1.5,2.7,.119,gainere01,reece-gaines-1
1029,2000-01,Louisville,CUSA,30,29,946,.529,.499,.279,.356,,,,,,,,15.6,,,1.4,0.8,2.3,.096,gainere01,reece-gaines-1
1030,2001-02,Louisville,CUSA,32,32,1049,.606,.556,.526,.448,,,,6.0,23.4,,0.7,11.2,26.9,,4.3,1.9,6.2,.237,gainere01,reece-gaines-1
1031,2002-03,Louisville,CUSA,32,32,1030,.602,.560,.501,.514,,,,,,,,16.6,,,3.5,1.9,5.5,.213,gainere01,reece-gaines-1
1032,2004-05,Georgia,SEC,27,27,929,.445,.418,.312,.466,,,,8.5,21.1,,0.7,17.1,24.5,,-0.4,1.1,0.8,.033,gainesu01,sundiata-gaines-1
1033,2005-06,Georgia,SEC,30,30,851,.510,.480,.221,.500,,,,10.1,23.2,,0.5,19.7,21.2,,0.8,1.5,2.3,.107,gainesu01,sundiata-gaines-1
1034,2006-07,Georgia,SEC,32,32,980,.514,.485,.415,.483,,,,10.7,27.0,,0.6,20.3,19.9,,0.9,2.1,3.0,.123,gainesu01,sundiata-gaines-1
1035,2007-08,Georgia,SEC,34,34,1144,.494,.465,.338,.426,,,,,,,,14.9,,,0.8,2.3,3.1,.108,gainesu01,sundiata-gaines-1
1036,1995-96,Providence,Big East,30,,671,.483,.492,.000,.314,,,,,,,,,,,0.2,1.8,2.1,.123,garceru01,ruben-garces-1
1037,1996-97,Providence,Big East,35,,902,.525,.538,.000,.303,,,,16.7,5.1,1.9,5.7,,,,1.2,3.0,4.2,.186,garceru01,ruben-garces-1
1038,2002-03,Louisville,CUSA,32,15,696,.630,.599,.519,.213,,,,,,,,15.0,,,2.5,2.2,4.7,.268,garcifr01,francisco-garcia-1
1039,2003-04,Louisville,CUSA,28,27,850,.560,.507,.464,.400,,,,8.1,35.7,,3.2,16.1,28.3,,2.4,3.5,5.9,.277,garcifr01,francisco-garcia-1
1040,2004-05,Louisville,CUSA,38,38,1211,.584,.520,.453,.400,,,,7.3,24.0,,3.3,17.0,24.5,,3.4,4.0,7.5,.247,garcifr01,francisco-garcia-1
1041,2003-04,Missouri,Big 12,28,16,557,.516,.477,.647,.190,,,,,,,,15.7,,,0.5,0.4,0.9,.062,gardnth01,thomas-gardner-1
1042,2004-05,Missouri,Big 12,33,13,927,.476,.443,.589,.177,,,,5.5,17.3,,0.1,12.4,23.0,,0.3,0.7,1.0,.044,gardnth01,thomas-gardner-1
1043,2005-06,Missouri,Big 12,28,28,957,.562,.537,.546,.272,,,,5.5,12.0,,0.0,15.8,30.4,,2.7,0.5,3.3,.137,gardnth01,thomas-gardner-1
1044,1993-94,Memphis,GMWC,28,,733,.452,.427,.291,.223,,,,,,,,,,,,,,,garnech01,chris-garner-1
1045,1994-95,Memphis,GMWC,34,,1165,.452,.438,.243,.490,,,,,,,,,,,,,,,garnech01,chris-garner-1
1046,1995-96,Memphis,CUSA,30,,1014,.512,.502,.244,.229,,,,,,,,,,,0.8,2.2,3.0,.120,garnech01,chris-garner-1
1047,1996-97,Memphis,CUSA,31,,1005,.511,.497,.428,.134,,,,,,,,,,,0.8,2.0,2.8,.111,garnech01,chris-garner-1
1048,1993-94,Santa Clara,WCC,26,,452,.544,.524,.514,.226,,,,,,,,,,,,,,,garnema01,marlon-garnett-1
1049,1994-95,Santa Clara,WCC,28,,912,.598,.557,.520,.288,,,,,,,,,,,,,,,garnema01,marlon-garnett-1
1050,1995-96,Santa Clara,WCC,25,,779,.601,.563,.547,.399,,,,,,,,,,,2.2,0.8,3.0,.152,garnema01,marlon-garnett-1
1051,1996-97,Santa Clara,WCC,27,,914,.587,.546,.544,.368,,,,,,,,,,,3.0,1.4,4.3,.190,garnema01,marlon-garnett-1
1052,1993-94,Illinois,Big Ten,28,,891,.563,.480,.283,.612,,,,,,,,16.4,,,,,,,garriki01,kiwane-garris-1
1053,1994-95,Illinois,Big Ten,31,,1038,.579,.506,.348,.520,,,,,,,,15.0,,,,,,,garriki01,kiwane-garris-1
1054,1995-96,Illinois,Big Ten,25,,785,.511,.434,.370,.411,,,,,,,,8.5,,,1.1,1.4,2.6,.130,garriki01,kiwane-garris-1
1055,1996-97,Illinois,Big Ten,32,,1089,.571,.488,.460,.572,,,,,,,,13.0,,,3.5,1.7,5.2,.193,garriki01,kiwane-garris-1
1056,1994-95,Notre Dame,Ind,27,,744,.581,.537,.069,.412,,,,,,,,18.4,,,,,,,garripa01,pat-garrity-1
1057,1995-96,Notre Dame,Big East,27,,893,.529,.495,.137,.376,,,,,,,,14.1,,,1.7,1.0,2.7,.122,garripa01,pat-garrity-1
1058,1996-97,Notre Dame,Big East,30,,1056,.575,.526,.223,.429,,,,,,,,16.0,,,3.6,1.1,4.7,.180,garripa01,pat-garrity-1
1059,1997-98,Notre Dame,Big East,27,,,.574,.526,.243,.476,,,,,,,,,,,3.5,1.0,4.5,,garripa01,pat-garrity-1
1060,2004-05,UConn,Big East,31,26,893,.546,.510,.210,.371,,,,,,,,15.4,,,1.5,2.4,3.9,.176,gayru01,rudy-gay-1
1061,2005-06,UConn,Big East,33,33,1015,.533,.495,.217,.340,,,,10.8,12.6,,3.2,14.8,25.2,,1.7,3.5,5.2,.204,gayru01,rudy-gay-1
1062,1992-93,Arizona,Pac-10,28,3,582,.461,.457,.298,.462,,,,,,,,27.5,,,,,,,gearyre01,reggie-geary-1
1063,1993-94,Arizona,Pac-10,35,34,1026,.531,.514,.426,.359,,,,,,,,21.2,,,,,,,gearyre01,reggie-geary-1
1064,1994-95,Arizona,Pac-10,31,31,853,.514,.521,.563,.263,,,,,,,,31.9,,,,,,,gearyre01,reggie-geary-1
1065,1995-96,Arizona,Pac-10,33,33,1090,.557,.522,.468,.344,,,,,,,,27.3,,,1.7,2.2,3.8,.140,gearyre01,reggie-geary-1
1066,2005-06,Alabama,SEC,31,7,718,.540,.540,.380,.338,,,,8.6,11.7,,0.6,19.0,22.0,,1.1,0.8,1.9,.104,geeal01,alonzo-gee-1
1067,2006-07,Alabama,SEC,32,32,927,.535,.508,.260,.382,,,,,,,,16.8,,,1.4,1.6,3.0,.128,geeal01,alonzo-gee-1
1068,2007-08,Alabama,SEC,33,33,994,.503,.464,.288,.387,,,,,,,,11.7,,,0.9,1.7,2.6,.104,geeal01,alonzo-gee-1
1069,2008-09,Alabama,SEC,32,32,1027,.506,.476,.186,.405,,,,11.9,8.3,,1.5,13.3,25.4,,1.1,1.9,3.0,.116,geeal01,alonzo-gee-1
1070,2008-09,Fresno State,WAC,34,34,1176,.586,.559,.399,.374,,,,10.5,12.2,,2.2,16.0,22.0,,2.9,1.2,4.1,.139,georgpa01,paul-george-1
1071,2009-10,Fresno State,WAC,29,29,962,.572,.506,.460,.364,469,6.7,18.8,12.8,22.4,4.0,2.9,18.1,27.9,,2.3,1.8,4.2,.173,georgpa01,paul-george-1
1072,2004-05,Texas,Big 12,31,31,1018,.579,.535,.592,.436,,,,6.0,22.7,,0.5,20.0,22.7,,2.5,1.8,4.3,.169,gibsoda01,daniel-gibson-1
1073,2005-06,Texas,Big 12,37,37,1228,.555,.531,.662,.236,,,,6.2,17.8,,0.7,13.5,20.9,,2.4,2.6,5.0,.162,gibsoda01,daniel-gibson-1
1074,2006-07,New Mexico State,WAC,31,2,226,.456,.405,.473,.419,,,,5.0,17.6,,0.0,20.6,23.1,,-0.1,0.2,0.1,.026,gibsojo01,jonathan-gibson-1
1075,2007-08,New Mexico State,WAC,35,32,944,.578,.566,.531,.117,,,,4.4,10.5,,0.1,13.8,20.6,,2.1,1.0,3.1,.133,gibsojo01,jonathan-gibson-1
1076,2008-09,New Mexico State,WAC,31,30,934,.545,.519,.480,.311,,,,,,,,13.2,,,1.7,0.5,2.3,.097,gibsojo01,jonathan-gibson-1
1077,2009-10,New Mexico State,WAC,34,32,1109,.602,.567,.592,.254,543,1.7,7.7,4.8,17.2,2.4,0.2,12.9,24.9,,3.5,0.5,4.0,.144,gibsojo01,jonathan-gibson-1
1078,2006-07,USC,Pac-10,37,37,1198,.578,.558,.000,.535,,,,,,,,21.5,,,2.5,3.3,5.7,.192,gibsota01,taj-gibson-1
1079,2007-08,USC,Pac-10,33,32,1058,.589,.580,.000,.559,,,,14.8,8.4,,5.5,21.2,19.2,,2.2,2.9,5.1,.193,gibsota01,taj-gibson-1
1080,2008-09,USC,Pac-10,35,35,1179,.621,.601,.000,.576,,,,,,,,15.2,,,3.8,3.8,7.7,.260,gibsota01,taj-gibson-1
1081,2003-04,Kansas,Big 12,33,29,854,.604,.599,.613,.091,,,,7.5,6.5,,1.6,10.7,19.6,,2.4,1.4,3.8,.176,giddejr01,jr-giddens-1
1082,2004-05,Kansas,Big 12,30,21,831,.526,.518,.680,.091,,,,7.8,9.4,,1.9,14.3,20.3,,1.0,1.6,2.6,.124,giddejr01,jr-giddens-1
1083,2006-07,New Mexico,MWC,26,22,785,.513,.499,.384,.282,,,,,,,,14.7,,,0.9,1.0,2.0,.100,giddejr01,jr-giddens-1
1084,2007-08,New Mexico,MWC,33,33,1063,.558,.547,.184,.386,,,,16.8,22.5,,3.0,13.2,27.4,,2.5,4.7,7.2,.269,giddejr01,jr-giddens-1
1085,2003-04,McNeese State,Southland,2,0,2,1.053,,,,,,,,,,,0.0,,,0.0,0.0,0.0,.795,gildetr01,trey-gilder-1
1086,2006-07,Northwestern State,Southland,27,0,476,.612,.547,.118,.566,,,,,,,,18.0,,,1.9,0.8,2.8,.231,gildetr01,trey-gilder-1
1087,2007-08,Northwestern State,Southland,33,32,887,.559,.501,.178,.487,,,,,,,,15.5,,,2.2,0.7,3.0,.135,gildetr01,trey-gilder-1
1088,1998-99,Weber State,Big Sky,33,,1145,.602,.551,.613,.335,,,,,,,,20.5,,,3.0,1.4,4.5,.156,gilled01,eddie-gill-1
1089,1999-00,Weber State,Big Sky,28,,1009,.561,.474,.437,.532,,,,,,,,21.3,,,2.4,1.3,3.7,.147,gilled01,eddie-gill-1
1090,2005-06,Alabama A&M,SWAC,26,26,514,.486,.443,.000,.418,,,,,,,,22.2,,,0.1,2.2,2.3,.175,gladnmi01,mickell-gladness-1
1091,2006-07,Alabama A&M,SWAC,30,29,877,.472,.431,.005,.487,,,,13.1,3.8,,14.2,17.9,16.1,,0.0,3.4,3.4,.157,gladnmi01,mickell-gladness-1
1092,2007-08,Alabama A&M,SWAC,29,28,888,.520,.452,.009,.658,,,,,,,,17.0,,,0.9,4.3,5.2,.233,gladnmi01,mickell-gladness-1
1093,1997-98,Georgia Tech,ACC,33,,,.514,.486,.330,.370,,,,,,,,,,,1.7,1.7,3.4,,glovedi01,dion-glover-1
1094,1992-93,Houston,SWC,30,,1110,.550,.484,.281,.505,,,,,,,,12.8,,,,,,,goldwan01,anthony-goldwire-1
1095,1993-94,Houston,SWC,27,,995,.518,.444,.336,.467,,,,,,,,17.7,,,,,,,goldwan01,anthony-goldwire-1
1096,2001-02,Providence,Big East,24,23,756,.575,.559,.013,.470,,,,13.8,11.4,,1.6,11.4,20.0,,1.8,1.8,3.6,.191,gomesry01,ryan-gomes-1
1097,2002-03,Providence,Big East,32,32,1152,.602,.537,.008,.489,,,,,,,,13.8,,,3.8,2.5,6.3,.218,gomesry01,ryan-gomes-1
1098,2003-04,Providence,Big East,29,29,1008,.605,.545,.230,.406,,,,16.4,15.6,,0.3,14.4,26.7,,3.7,1.9,5.6,.223,gomesry01,ryan-gomes-1
1099,2004-05,Providence,Big East,31,31,1161,.583,.548,.275,.323,,,,,,,,11.7,,,3.7,1.3,5.0,.173,gomesry01,ryan-gomes-1
1100,1999-00,Kansas,Big 12,33,8,686,.487,.459,.050,.287,,,,18.1,9.4,1.8,3.5,16.5,27.1,,0.5,2.2,2.7,.159,goodedr01,drew-gooden-1
1101,2000-01,Kansas,Big 12,28,20,761,.553,.522,.031,.503,,,,,,,,15.3,,,1.8,2.0,3.8,.200,goodedr01,drew-gooden-1
1102,2001-02,Kansas,Big 12,37,36,1119,.554,.512,.064,.360,,,,,,,,14.0,,,2.8,3.8,6.6,.235,goodedr01,drew-gooden-1
1103,1994-95,Princeton,Ivy,26,,518,.553,.518,.057,.390,,,,,,,,28.3,,,,,,,goodrst01,steve-goodrich-1
1104,1995-96,Princeton,Ivy,29,,822,.665,.646,.184,.410,,,,,,,,18.1,,,3.7,1.7,5.5,.266,goodrst01,steve-goodrich-1
1105,1996-97,Princeton,Ivy,28,,729,.664,.650,.211,.374,,,,,,,,23.6,,,3.1,1.4,4.5,.250,goodrst01,steve-goodrich-1
1106,1997-98,Princeton,Ivy,29,,,.658,.654,.285,.320,,,,,,,,,,,4.0,2.5,6.5,,goodrst01,steve-goodrich-1
1107,2001-02,UConn,Big East,34,2,844,.576,.543,.476,.371,,,,,,,,17.9,,,2.3,1.2,3.5,.167,gordobe01,ben-gordon-1
1108,2002-03,UConn,Big East,33,33,1101,.576,.527,.401,.372,,,,6.3,26.4,,0.4,16.8,27.8,,3.4,1.8,5.2,.187,gordobe01,ben-gordon-1
1109,2003-04,UConn,Big East,39,39,1346,.572,.528,.436,.309,,,,6.9,23.4,,0.3,14.6,25.8,,3.9,3.1,7.0,.209,gordobe01,ben-gordon-1
1110,2007-08,Indiana,Big Ten,32,32,1110,.601,.515,.489,.652,,,,5.5,15.2,,1.3,17.1,30.8,,4.2,1.8,6.0,.217,gordoer01,eric-gordon-1
1111,1989-90,Indiana,Big Ten,29,16,609,.574,.503,.164,.619,,,,,,,,18.1,,,,,,,grahagr01,greg-graham-1
1112,1990-91,Indiana,Big Ten,34,13,648,.568,.526,.139,.534,,,,,,,,17.4,,,,,,,grahagr01,greg-graham-1
1113,1991-92,Indiana,Big Ten,34,16,893,.618,.563,.285,.719,,,,8.8,17.4,,0.9,14.3,22.0,,,,,,grahagr01,greg-graham-1
1114,1992-93,Indiana,Big Ten,35,32,1116,.688,.638,.339,.593,,,,,,,,13.6,,,,,,,grahagr01,greg-graham-1
1115,2000-01,UCF,A-Sun,31,20,632,.567,.503,.271,.427,,,,,,,,18.1,,,1.3,0.6,1.9,.122,grahajo01,joey-graham-1
1116,2001-02,UCF,A-Sun,29,29,832,.596,.548,.198,.487,,,,,,,,16.9,,,2.3,1.2,3.5,.170,grahajo01,joey-graham-1
1117,2003-04,Oklahoma State,Big 12,35,27,864,.621,.599,.098,.370,,,,,,,,17.5,,,3.1,1.7,4.8,.222,grahajo01,joey-graham-1
1118,2004-05,Oklahoma State,Big 12,33,33,1009,.630,.563,.145,.466,,,,12.8,13.5,,0.4,15.9,27.7,,4.3,1.6,5.8,.232,grahajo01,joey-graham-1
1119,2000-01,UCF,A-Sun,23,0,212,.540,.508,.453,.422,,,,,,,,12.5,,,0.3,0.1,0.5,.085,grahast01,stephen-graham-1
1120,2001-02,UCF,A-Sun,29,29,786,.555,.502,.309,.385,,,,,,,,17.4,,,1.6,1.0,2.6,.130,grahast01,stephen-graham-1
1121,2003-04,Oklahoma State,Big 12,34,0,272,.538,.513,.158,.316,,,,,,,,22.2,,,0.4,0.5,0.9,.135,grahast01,stephen-graham-1
1122,2004-05,Oklahoma State,Big 12,33,4,592,.581,.534,.224,.544,,,,11.3,10.7,,0.4,22.3,20.4,,1.2,0.8,2.1,.139,grahast01,stephen-graham-1
1123,2001-02,Bradley,MVC,29,17,712,.525,.452,.068,.498,,,,,,,,15.2,,,1.2,2.7,3.9,.219,grangda01,danny-granger-1
1124,2002-03,Bradley,MVC,14,13,380,.570,.534,.105,.497,,,,,,,,11.6,,,1.3,1.3,2.6,.274,grangda01,danny-granger-1
1125,2003-04,New Mexico,MWC,22,22,703,.596,.534,.260,.632,,,,17.4,17.3,,3.4,14.1,32.1,,2.8,1.4,4.2,.239,grangda01,danny-granger-1
1126,2004-05,New Mexico,MWC,30,30,900,.634,.589,.298,.585,,,,17.8,17.8,,4.7,13.9,29.8,,4.3,3.3,7.6,.339,grangda01,danny-granger-1
1127,1990-91,Xavier,MW Coll,32,,932,.608,.572,.000,.610,,,,,,,,20.2,,,,,,,grantbr01,brian-grant-1
1128,1991-92,Xavier,MW Coll,26,,729,.585,.576,.000,.626,,,,,,,,20.0,,,,,,,grantbr01,brian-grant-1
1129,1992-93,Xavier,MW Coll,30,,944,.667,.654,.000,.466,,,,,,,,12.6,,,,,,,grantbr01,brian-grant-1
1130,1993-94,Xavier,MW Coll,29,,894,.598,.560,.009,.528,,,,,,,,14.2,,,,,,,grantbr01,brian-grant-1
1131,1988-89,Utah,WAC,33,29,890,.528,.502,.255,.205,,,,,,,,19.7,,,,,,,grantjo01,josh-grant-1
1132,1989-90,Utah,WAC,30,,882,.595,.561,.249,.318,,,,,,,,12.6,,,,,,,grantjo01,josh-grant-1
1133,1990-91,Utah,WAC,34,34,1017,.587,.531,.307,.418,,,,,,,,13.3,,,,,,,grantjo01,josh-grant-1
1134,1991-92,Utah,WAC,3,0,66,.495,.438,.375,.375,,,,,,,,15.0,,,,,,,grantjo01,josh-grant-1
1135,1992-93,Utah,WAC,31,,973,.639,.590,.273,.309,,,,,,,,16.5,,,,,,,grantjo01,josh-grant-1
1136,1992-93,Boston College,Big East,30,,502,.522,.500,.000,.238,,,,,,,,22.1,,,,,,,grantpa01,paul-grant-1
1137,1993-94,Boston College,Big East,33,,370,.509,.489,.000,.378,,,,,,,,20.9,,,,,,,grantpa01,paul-grant-1
1138,1994-95,Boston College,Big East,25,,312,.563,.517,.011,.393,,,,,,,,20.4,,,,,,,grantpa01,paul-grant-1
1139,1996-97,Wisconsin,Big Ten,28,,765,.543,.494,.004,.494,,,,,,,,16.1,,,1.9,2.5,4.4,.230,grantpa01,paul-grant-1
1140,2003-04,Pitt,Big East,15,0,88,.557,.550,.000,.350,,,,15.0,13.9,,2.5,11.4,16.0,,0.1,0.3,0.4,.193,grayaa01,aaron-gray-1
1141,2004-05,Pitt,Big East,29,0,336,.590,.576,.000,.541,,,,14.6,12.3,,3.5,21.9,20.7,,0.8,0.9,1.7,.204,grayaa01,aaron-gray-1
1142,2005-06,Pitt,Big East,33,33,920,.557,.526,.000,.576,,,,21.6,14.6,,3.8,17.6,27.3,,2.2,3.9,6.1,.265,grayaa01,aaron-gray-1
1143,2006-07,Pitt,Big East,36,35,1016,.567,.565,.000,.460,,,,,,,,11.1,,,2.5,4.2,6.8,.266,grayaa01,aaron-gray-1
1144,1991-92,Clemson,ACC,27,12,647,.513,.522,.012,.319,,,,,,,,14.4,,,,,,,grayde01,devin-gray-1
1145,1992-93,Clemson,ACC,30,25,950,.567,.547,.097,.390,,,,,,,,13.0,,,,,,,grayde01,devin-gray-1
1146,1993-94,Clemson,ACC,30,14,802,.574,.574,.032,.437,,,,12.1,8.4,,1.8,12.0,24.8,,,,,,grayde01,devin-gray-1
1147,1994-95,Clemson,ACC,7,7,162,.619,.613,.016,.581,,,,,,,,18.5,,,,,,,grayde01,devin-gray-1
1148,1993-94,Tennessee,SEC,27,27,848,.455,.428,.435,.200,,,,,,,,9.2,,,,,,,grayed01,ed-gray-1
1149,1995-96,University of California,Pac-10,28,,703,.544,.490,.351,.395,,,,,,,,12.8,,,1.8,1.0,2.8,.161,grayed01,ed-gray-1
1150,1996-97,University of California,Pac-10,26,,824,.554,.500,.259,.412,,,,,,,,13.0,,,3.1,1.4,4.5,.217,grayed01,ed-gray-1
