,season,school_name,conf_abbr,g,gs,mp,per,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,pprod,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_40,bpm-dum,obpm,dbpm,bpm,id,cbb_id
629,2012-13,Wisconsin,Big Ten,32,2,329,25.3,.562,.510,.459,.439,132,7.3,13.5,10.2,17.6,2.8,5.2,7.1,21.3,,1.3,0.8,2.1,.252,,6.6,6.2,12.8,kaminfr01,frank-kaminsky-1
630,2013-14,Wisconsin,Big Ten,38,38,1032,29.0,.611,.578,.264,.356,508,10.0,18.4,14.3,11.4,1.6,6.1,8.3,25.5,,4.2,2.0,6.2,.241,,7.5,4.9,12.4,kaminfr01,frank-kaminsky-1
631,2014-15,Wisconsin,Big Ten,39,39,1311,34.4,.628,.590,.207,.410,691,6.0,25.7,16.1,18.4,1.7,4.5,9.8,28.6,,6.9,2.9,9.8,.299,,9.5,5.8,15.3,kaminfr01,frank-kaminsky-1
632,2009-10,Duke,ACC,35,0,227,10.4,.428,.411,.422,.133,43,3.0,15.6,9.3,9.8,2.1,6.0,14.3,12.1,,0.1,0.6,0.7,.121,,,,,kellyry01,ryan-kelly-3
633,2010-11,Duke,ACC,37,27,743,19.0,.602,.576,.375,.223,235,6.6,13.4,10.2,7.3,1.9,6.1,12.8,15.3,,1.8,1.7,3.4,.185,,4.2,6.6,10.8,kellyry01,ryan-kelly-3
634,2011-12,Duke,ACC,31,19,803,23.2,.597,.527,.407,.581,355,8.2,16.6,12.3,8.6,1.7,3.5,12.3,21.8,,2.9,1.1,4.0,.199,,6.2,2.5,8.7,kellyry01,ryan-kelly-3
635,2012-13,Duke,ACC,23,23,664,23.5,.586,.535,.392,.401,286,6.9,15.4,11.2,11.0,1.4,5.4,8.4,21.4,,2.4,1.1,3.5,.210,,6.5,4.8,11.3,kellyry01,ryan-kelly-3
636,2015-16,Duke,ACC,36,11,961,19.5,.556,.503,.513,.296,401,4.1,10.7,7.4,10.8,2.1,0.6,6.8,21.4,,2.9,0.9,3.7,.156,,5.6,0.7,6.3,kennalu01,luke-kennard-1
637,2016-17,Duke,ACC,37,36,1314,24.4,.629,.579,.414,.386,673,3.9,12.1,8.2,13.6,1.3,0.9,9.3,24.0,,5.5,1.6,7.2,.218,,8.4,1.2,9.5,kennalu01,luke-kennard-1
638,2007-08,St. John's (NY),Big East,30,29,795,,.536,.489,.254,.480,,,,12.8,12.0,,1.0,20.5,17.6,,0.9,1.4,2.4,.119,,,,,kennedj01,dj-kennedy-1
639,2008-09,St. John's (NY),Big East,34,34,1176,,.523,.456,.324,.562,,,,10.9,17.7,,1.0,14.8,20.8,,1.6,2.2,3.8,.128,,,,,kennedj01,dj-kennedy-1
640,2009-10,St. John's (NY),Big East,33,31,1037,24.2,.574,.523,.379,.490,487,6.2,16.4,11.1,21.5,2.2,2.2,15.9,25.3,,3.2,1.6,4.8,.184,,,,,kennedj01,dj-kennedy-1
641,2010-11,St. John's (NY),Big East,32,31,919,20.7,.570,.500,.241,.592,335,5.8,18.4,12.0,14.3,3.7,2.1,15.8,19.6,,2.1,1.6,3.7,.162,,4.3,5.0,9.3,kennedj01,dj-kennedy-1
642,2011-12,Kentucky,SEC,40,39,1245,21.2,.570,.511,.156,.589,497,10.3,17.3,14.0,10.8,1.9,2.8,17.3,20.6,,3.4,2.6,6.0,.192,,5.0,4.1,9.1,kiddgmi01,michael-kidd-gilchrist-1
643,2010-11,Cincinnati,Big East,35,1,720,21.9,.558,.525,.467,.345,314,6.9,11.9,9.3,16.2,2.4,0.3,12.4,25.1,,2.2,1.3,3.5,.193,,5.9,1.5,7.4,kilpase01,sean-kilpatrick-1
644,2011-12,Cincinnati,Big East,37,37,1277,20.4,.557,.535,.567,.204,484,4.5,11.7,7.8,13.0,2.4,1.0,10.6,21.5,,3.5,1.9,5.4,.170,,6.2,1.4,7.5,kilpase01,sean-kilpatrick-1
645,2012-13,Cincinnati,Big East,34,33,1169,20.6,.518,.482,.547,.297,519,4.2,14.0,8.8,13.2,2.2,0.7,10.7,26.9,,3.2,2.2,5.4,.184,,5.5,1.2,6.7,kilpase01,sean-kilpatrick-1
646,2013-14,Cincinnati,AAC,34,33,1149,26.2,.577,.515,.528,.421,631,3.6,11.5,7.5,18.5,2.6,0.1,10.3,30.6,,4.7,2.4,7.2,.250,,9.0,0.5,9.5,kilpase01,sean-kilpatrick-1
647,2010-11,New Mexico,MWC,34,21,509,14.7,.524,.507,.265,.272,149,8.2,20.8,14.7,4.8,1.1,4.5,13.5,17.8,,0.7,0.9,1.6,.125,,-0.3,3.1,2.7,kirkal01,alex-kirk-2
648,2012-13,New Mexico,MWC,35,33,1018,21.9,.555,.514,.148,.431,389,10.2,24.3,17.2,4.3,0.9,7.4,11.7,23.0,,2.3,2.2,4.5,.177,,0.9,4.4,5.3,kirkal01,alex-kirk-2
649,2013-14,New Mexico,MWC,32,32,1025,20.7,.536,.507,.166,.365,396,8.9,21.1,15.5,7.5,0.7,8.8,12.6,23.2,,1.7,2.2,3.8,.149,,0.0,5.2,5.3,kirkal01,alex-kirk-2
650,2010-11,Kentucky,SEC,38,38,1363,19.3,.553,.508,.450,.333,652,2.2,10.2,6.3,23.4,1.1,0.6,16.8,27.0,,3.6,1.8,5.3,.157,,5.4,0.5,5.9,knighbr03,brandon-knight-1
651,2014-15,Utah,Pac-12,31,0,252,16.5,.536,.525,.430,.456,100,5.5,20.5,13.7,16.3,0.3,2.2,15.8,25.2,,0.4,0.5,1.0,.157,,1.8,2.3,4.1,kuzmaky01,kyle-kuzma-1
652,2015-16,Utah,Pac-12,36,35,867,18.4,.560,.544,.173,.363,379,9.4,17.6,13.8,12.0,0.8,1.8,17.0,25.0,,1.5,1.2,2.6,.122,,1.4,1.5,2.8,kuzmaky01,kyle-kuzma-1
653,2016-17,Utah,Pac-12,29,29,894,25.1,.565,.542,.233,.352,481,11.3,23.3,17.7,15.2,1.1,1.6,12.8,27.0,,2.8,1.8,4.6,.204,,4.6,2.0,6.6,kuzmaky01,kyle-kuzma-1
654,2015-16,Kentucky,SEC,36,18,567,18.5,.540,.516,.011,.326,214,7.3,14.6,11.1,3.6,0.9,10.3,13.1,22.1,,0.9,1.1,2.0,.142,,-0.4,5.6,5.2,labissk01,skal-labissiere-1
655,2010-11,Kentucky,SEC,38,14,1078,18.8,.631,.602,.432,.309,417,2.1,5.6,3.9,11.3,1.2,0.6,11.9,20.1,,3.5,1.2,4.7,.174,,6.4,0.1,6.5,lambdo01,doron-lamb-1
656,2011-12,Kentucky,SEC,40,35,1249,19.2,.624,.577,.442,.404,482,1.5,8.2,5.1,8.8,0.9,0.2,9.1,19.7,,4.6,1.6,6.2,.197,,7.2,-0.2,7.1,lambdo01,doron-lamb-1
657,2010-11,UConn,Big East,41,40,1140,20.4,.568,.548,.334,.158,416,5.0,12.2,8.7,12.3,1.9,2.2,11.5,20.3,,3.0,1.6,4.6,.163,,5.1,3.1,8.2,lambje01,jeremy-lamb-1
658,2011-12,UConn,Big East,34,34,1266,22.1,.589,.556,.465,.267,524,3.0,12.2,7.7,10.1,2.1,1.7,11.7,23.9,,3.9,1.3,5.2,.165,,6.7,0.8,7.6,lambje01,jeremy-lamb-1
659,2011-12,Miami (FL),ACC,32,19,820,14.2,.504,.438,.488,.345,255,2.6,9.7,6.0,19.2,3.7,0.3,20.3,19.0,,0.9,1.1,2.0,.095,,2.1,1.9,4.0,larkish01,shane-larkin-1
660,2012-13,Miami (FL),ACC,36,35,1311,22.6,.600,.569,.445,.293,537,1.6,11.4,6.5,26.1,3.4,0.3,15.9,21.3,,4.3,2.3,6.5,.199,,7.4,3.2,10.6,larkish01,shane-larkin-1
661,2013-14,UCLA,Pac-12,37,1,904,14.6,.545,.524,.444,.236,324,2.4,9.5,6.1,12.6,2.1,0.8,11.6,20.1,,1.4,1.2,2.5,.111,,2.8,0.7,3.5,lavinza01,zach-lavine-1
662,2012-13,Maryland,ACC,38,17,757,12.8,.510,.489,.626,.193,202,5.6,12.9,9.4,8.7,1.6,3.3,16.0,16.1,,0.9,1.2,2.1,.110,,1.9,3.6,5.5,laymaja01,jake-layman-1
663,2013-14,Maryland,ACC,32,28,1016,16.0,.529,.498,.535,.285,343,4.6,13.1,8.8,6.0,2.0,2.9,9.5,19.4,,1.7,1.7,3.4,.136,,3.0,3.3,6.3,laymaja01,jake-layman-1
664,2014-15,Maryland,Big Ten,35,34,1053,20.1,.589,.544,.391,.464,416,5.6,16.2,11.4,11.1,1.6,2.7,15.3,22.7,,2.5,1.9,4.4,.168,,3.9,3.0,6.9,laymaja01,jake-layman-1
665,2015-16,Maryland,Big Ten,36,36,1112,18.8,.640,.602,.514,.339,381,4.4,14.3,9.9,7.0,2.1,3.4,15.8,18.2,,2.4,2.0,4.4,.159,,4.8,3.8,8.6,laymaja01,jake-layman-1
666,2016-17,UCLA,Pac-12,35,35,1048,26.6,.660,.652,.152,.278,536,9.0,19.7,14.9,13.2,1.1,3.5,10.8,22.0,,4.2,1.6,5.8,.220,,6.7,3.0,9.7,leaftj01,tj-leaf-1
667,2008-09,UCLA,Pac-10,29,0,309,,.526,.539,.263,.316,,,,9.1,9.7,,1.1,20.1,18.4,,0.3,0.5,0.8,.110,,,,,leema01,malcolm-lee-1
668,2009-10,UCLA,Pac-10,32,32,1112,14.8,.521,.474,.334,.442,399,4.7,11.2,8.0,18.6,2.0,0.9,18.2,22.1,,1.4,0.9,2.3,.084,,,,,leema01,malcolm-lee-1
669,2010-11,UCLA,Pac-10,33,33,1093,15.3,.553,.497,.409,.446,398,2.6,7.8,5.3,12.9,1.2,0.6,12.5,20.8,,2.4,1.1,3.6,.131,,3.7,0.4,4.1,leema01,malcolm-lee-1
670,2011-12,Maryland,ACC,22,11,466,17.0,.565,.553,.011,.489,131,8.8,21.7,15.1,6.0,0.5,10.0,22.2,16.2,,0.5,0.6,1.1,.090,,-1.2,5.0,3.8,lenal01,alex-len-1
671,2012-13,Maryland,ACC,38,37,1004,24.5,.570,.535,.025,.472,434,13.2,21.0,17.2,7.8,0.5,8.0,13.1,22.8,,3.0,2.0,5.0,.200,,2.7,5.3,8.0,lenal01,alex-len-1
672,2009-10,San Diego State,MWC,34,33,1064,23.2,.515,.477,.214,.321,448,13.9,23.6,18.9,12.7,2.8,2.6,15.5,24.3,,2.5,2.5,5.0,.188,,,,,leonaka01,kawhi-leonard-1
673,2010-11,San Diego State,MWC,36,36,1172,26.5,.512,.471,.181,.305,567,11.4,26.2,19.0,16.0,2.7,1.9,12.3,27.6,,3.6,3.2,6.8,.231,,3.9,5.2,9.1,leonaka01,kawhi-leonard-1
674,2010-11,Illinois,Big Ten,33,1,272,6.3,.515,.483,.017,.293,62,4.6,12.8,8.9,3.3,1.1,5.2,28.2,17.8,,-0.2,0.4,0.2,.028,,-4.7,3.8,-0.9,leoname01,meyers-leonard-1
675,2011-12,Illinois,Big Ten,32,29,1018,24.1,.618,.586,.038,.436,409,9.1,25.9,17.1,9.9,0.9,6.9,16.2,22.0,,2.9,1.8,4.6,.182,,2.8,5.4,8.2,leoname01,meyers-leonard-1
676,2008-09,Georgia,SEC,26,4,371,,.463,.447,.019,.252,,,,14.9,10.9,,2.6,13.2,26.8,,0.0,0.7,0.7,.076,,,,,leslitr01,travis-leslie-1
677,2009-10,Georgia,SEC,31,31,912,25.3,.544,.496,.032,.447,462,13.0,14.6,13.8,20.2,2.6,3.4,16.3,28.1,,2.6,1.1,3.7,.163,,,,,leslitr01,travis-leslie-1
678,2010-11,Georgia,SEC,33,33,1062,24.9,.561,.510,.119,.378,486,12.2,13.6,12.9,20.6,2.3,2.0,14.3,24.4,,3.4,1.7,5.2,.195,,6.2,3.3,9.4,leslitr01,travis-leslie-1
679,2007-08,Wisconsin,Big Ten,32,0,276,,.548,.556,.361,.403,,,,8.8,9.4,,0.8,18.9,20.7,,0.4,0.6,1.1,.156,,,,,leuerjo01,jon-leuer-1
680,2008-09,Wisconsin,Big Ten,33,12,704,,.516,.498,.219,.308,,,,12.2,10.3,,2.7,13.5,27.2,,0.9,1.8,2.8,.157,,,,,leuerjo01,jon-leuer-1
681,2009-10,Wisconsin,Big Ten,24,22,691,30.0,.584,.555,.169,.342,332,6.4,20.0,13.0,14.9,1.3,5.2,7.1,28.4,,2.9,1.5,4.4,.253,,,,,leuerjo01,jon-leuer-1
682,2010-11,Wisconsin,Big Ten,34,34,1139,28.7,.568,.526,.302,.277,558,6.3,22.6,14.1,12.8,1.0,3.1,9.0,31.1,,4.6,1.7,6.3,.221,,6.3,1.9,8.3,leuerjo01,jon-leuer-1
683,2012-13,Michigan,Big Ten,33,1,354,7.0,.397,.388,.483,.157,81,2.1,10.9,6.4,11.5,1.1,0.6,9.5,16.0,,0.2,0.3,0.5,.057,,0.1,1.0,1.1,leverca01,caris-levert-1
684,2013-14,Michigan,Big Ten,37,37,1258,18.2,.558,.520,.396,.323,470,2.0,14.0,8.2,17.2,2.2,0.8,12.7,21.9,,2.7,1.7,4.4,.140,,4.7,2.6,7.4,leverca01,caris-levert-1
685,2014-15,Michigan,Big Ten,18,18,645,21.4,.536,.493,.357,.285,263,1.0,16.7,8.7,25.0,3.3,1.3,13.5,26.1,,1.3,1.0,2.3,.141,,4.6,3.6,8.2,leverca01,caris-levert-1
686,2015-16,Michigan,Big Ten,15,14,464,28.8,.636,.596,.401,.420,253,2.4,18.8,10.6,33.3,2.0,0.7,11.4,25.6,,2.2,0.7,2.8,.243,,9.4,2.5,11.9,leverca01,caris-levert-1
687,2008-09,Kentucky,SEC,33,1,546,,.458,.409,.402,.409,,,,8.2,29.9,,2.0,33.1,20.5,,0.0,0.8,0.9,.063,,,,,liggide01,deandre-liggins-1
688,2009-10,Kentucky,SEC,29,0,445,12.7,.521,.500,.512,.453,110,4.6,10.9,8.0,8.8,2.6,1.8,14.0,13.0,,0.6,0.9,1.5,.137,,,,,liggide01,deandre-liggins-1
689,2010-11,Kentucky,SEC,38,28,1201,14.5,.523,.492,.348,.398,338,2.2,11.8,7.2,14.2,2.3,2.3,14.9,15.8,,1.8,2.1,3.9,.129,,2.9,4.3,7.2,liggide01,deandre-liggins-1
690,2008-09,Weber State,Big Sky,31,26,911,,.569,.524,.478,.299,,,,8.3,21.3,,0.6,18.3,22.8,,2.0,0.6,2.6,.115,,,,,lillada01,damian-lillard-1
691,2009-10,Weber State,Big Sky,31,31,1062,24.8,.594,.529,.499,.445,581,1.2,12.8,6.9,23.3,1.9,0.4,12.5,28.0,,4.4,1.0,5.4,.202,,,,,lillada01,damian-lillard-1
692,2010-11,Weber State,Big Sky,10,9,285,28.1,.609,.522,.491,.625,172,2.7,13.2,8.1,27.3,3.0,0.8,16.2,32.5,,1.2,0.4,1.6,.220,,6.5,-1.1,5.4,lillada01,damian-lillard-1
693,2011-12,Weber State,Big Sky,32,32,1105,34.0,.635,.562,.465,.519,746,1.9,15.8,9.0,27.1,2.5,0.7,10.7,33.0,,6.7,1.4,8.0,.291,,10.3,-1.4,8.8,lillada01,damian-lillard-1
694,2012-13,Louisiana,Sun Belt,33,32,1025,22.1,.498,.467,.234,.280,497,10.9,28.3,19.1,7.3,1.5,6.4,14.3,28.7,,1.5,1.7,3.1,.122,,-1.6,0.6,-1.0,longsh01,shawn-long-1
695,2013-14,Louisiana,Sun Belt,34,32,999,29.7,.582,.558,.170,.389,575,13.4,26.6,19.9,4.2,1.3,9.2,11.9,29.1,,3.3,1.9,5.3,.212,,1.3,1.4,2.7,longsh01,shawn-long-1
696,2014-15,Louisiana,Sun Belt,34,34,951,28.5,.601,.579,.204,.481,521,12.3,27.7,20.2,11.5,1.3,5.8,14.4,27.1,,3.3,2.1,5.4,.229,,3.1,2.5,5.6,longsh01,shawn-long-1
697,2015-16,Louisiana,Sun Belt,34,33,1042,30.0,.579,.544,.151,.530,618,14.0,28.7,21.2,9.9,1.3,5.7,14.1,28.8,,3.6,2.1,5.7,.218,,3.4,2.1,5.5,longsh01,shawn-long-1
698,2014-15,UCLA,Pac-12,36,36,1113,21.9,.532,.505,.165,.458,428,12.2,21.0,16.6,9.1,2.5,3.3,10.3,19.7,,2.8,2.0,4.8,.172,,4.2,4.0,8.2,looneke01,kevon-looney-1
699,2007-08,Michigan State,Big Ten,36,17,902,,.505,.463,.172,.297,,,,3.7,30.0,,0.1,16.7,25.2,,0.9,1.2,2.0,.090,,,,,lucaska01,kalin-lucas-1
700,2008-09,Michigan State,Big Ten,38,37,1213,,.518,.442,.240,.486,,,,3.8,29.6,,0.4,13.5,25.3,,1.8,1.9,3.8,.124,,,,,lucaska01,kalin-lucas-1
701,2009-10,Michigan State,Big Ten,33,31,1027,20.1,.556,.501,.272,.445,478,2.6,4.4,3.5,25.8,2.4,0.2,15.4,25.6,,3.1,1.2,4.3,.168,,,,,lucaska01,kalin-lucas-1
702,2010-11,Michigan State,Big Ten,34,34,1136,18.7,.543,.487,.300,.369,538,1.6,5.8,3.7,23.7,1.9,0.2,14.0,28.0,,2.9,1.0,3.8,.134,,4.6,-0.7,3.9,lucaska01,kalin-lucas-1
703,2015-16,Syracuse,ACC,37,0,1122,20.2,.606,.572,.457,.351,351,6.6,16.5,11.6,7.6,2.3,7.0,13.2,16.6,,2.5,2.2,4.7,.168,,3.3,6.4,9.7,lydonty01,tyler-lydon-1
704,2016-17,Syracuse,ACC,34,34,1227,20.3,.599,.550,.389,.364,446,7.7,19.2,13.7,10.8,1.7,4.7,13.6,18.0,,3.1,1.7,4.8,.156,,4.7,4.2,8.9,lydonty01,tyler-lydon-1
705,2014-15,Kentucky,SEC,36,21,828,19.8,.543,.496,.121,.425,308,9.9,16.1,13.3,9.2,1.4,2.1,12.4,20.8,,2.1,2.3,4.4,.213,,3.9,5.1,8.9,lylestr01,trey-lyles-1
706,2011-12,Texas,Big 12,34,9,879,19.8,.556,.509,.392,.413,339,5.2,10.6,7.8,5.2,2.4,0.4,8.0,21.3,,2.6,0.9,3.5,.159,,4.8,0.7,5.5,mcclesh01,sheldon-mcclellan-1
707,2012-13,Texas,Big 12,34,15,929,19.1,.518,.428,.340,.522,417,4.4,12.0,8.2,7.6,1.8,0.3,11.4,27.4,,2.2,1.2,3.4,.145,,2.7,-0.3,2.4,mcclesh01,sheldon-mcclellan-1
708,2014-15,Miami (FL),ACC,38,38,1278,21.3,.596,.552,.380,.343,499,3.0,13.3,8.3,13.9,1.7,0.6,9.6,22.2,,4.0,1.7,5.7,.177,,5.9,1.7,7.6,mcclesh01,sheldon-mcclellan-1
709,2015-16,Miami (FL),ACC,35,34,1151,23.0,.645,.584,.393,.544,512,2.1,9.2,5.9,9.9,1.9,0.8,9.1,22.4,,4.5,1.3,5.8,.201,,7.8,1.5,9.3,mcclesh01,sheldon-mcclellan-1
710,2008-09,Iona,MAAC,31,27,836,,.504,.439,.243,.604,,,,,,,,26.7,,,0.9,1.3,2.2,.103,,,,,machasc01,scott-machado-1
711,2009-10,Iona,MAAC,31,29,872,18.3,.531,.452,.283,.548,404,2.4,10.9,6.6,32.7,3.4,0.3,21.0,27.7,,1.3,1.8,3.2,.146,,,,,machasc01,scott-machado-1
712,2010-11,Iona,MAAC,37,36,1264,17.6,.501,.459,.307,.415,598,2.9,10.3,6.5,39.2,2.2,0.5,21.2,24.1,,2.5,1.6,4.1,.131,,1.8,-0.6,1.2,machasc01,scott-machado-1
713,2011-12,Iona,MAAC,33,33,1171,23.5,.605,.559,.316,.390,590,3.1,14.2,8.6,44.2,2.5,0.6,22.5,19.9,,4.5,1.4,5.9,.203,,5.7,0.2,5.9,machasc01,scott-machado-1
714,2008-09,Butler,Horizon,32,32,982,,.526,.482,.561,.343,,,,8.9,26.5,,0.1,15.6,24.0,,1.5,1.9,3.4,.139,,,,,macksh01,shelvin-mack-1
715,2009-10,Butler,Horizon,38,38,1173,21.0,.564,.539,.435,.258,510,2.2,13.0,7.7,25.1,2.8,0.5,14.3,25.8,,3.0,2.4,5.4,.184,,,,,macksh01,shelvin-mack-1
716,2010-11,Butler,Horizon,38,37,1219,21.0,.537,.496,.499,.316,593,2.6,14.4,8.4,24.9,1.5,0.3,14.1,28.6,,3.3,1.6,5.0,.163,,5.3,1.0,6.3,macksh01,shelvin-mack-1
717,2006-07,Georgetown,Big East,31,0,303,,.693,.741,.000,.426,,,,9.6,10.8,,0.8,19.8,15.0,,0.9,0.3,1.2,.163,,,,,macklve01,vernon-macklin-1
718,2007-08,Georgetown,Big East,34,0,435,,.528,.598,.011,.552,,,,9.9,10.0,,4.3,19.1,17.2,,0.4,1.1,1.5,.141,,,,,macklve01,vernon-macklin-1
719,2009-10,Florida,SEC,34,34,859,22.2,.608,.607,.000,.311,331,11.9,12.9,12.4,6.5,1.4,3.5,13.5,19.9,,2.4,1.2,3.6,.169,,,,,macklve01,vernon-macklin-1
720,2010-11,Florida,SEC,37,35,905,22.2,.578,.593,.000,.317,382,10.9,15.0,13.0,7.7,0.9,3.1,14.5,25.1,,2.2,1.4,3.6,.160,,2.8,2.1,4.9,macklve01,vernon-macklin-1
721,2010-11,Iowa,Big Ten,31,6,593,10.6,.433,.411,.236,.379,177,3.7,11.0,7.3,13.8,2.1,0.4,14.2,20.4,,0.1,0.7,0.8,.052,,-1.1,1.7,0.5,marblde01,roy-devyn-marble-1
722,2011-12,Iowa,Big Ten,35,27,1031,19.8,.521,.470,.176,.442,422,4.4,11.7,7.9,24.0,3.0,1.5,13.6,21.8,,2.4,0.7,3.1,.119,,3.8,0.9,4.7,marblde01,roy-devyn-marble-1
723,2012-13,Iowa,Big Ten,37,37,1130,20.6,.533,.466,.349,.440,522,3.4,11.8,7.5,22.9,2.2,0.9,13.3,26.6,,3.0,1.8,4.8,.170,,5.3,1.8,7.2,marblde01,roy-devyn-marble-1
724,2013-14,Iowa,Big Ten,33,33,995,22.6,.528,.479,.342,.456,534,2.9,8.6,5.9,23.6,3.5,0.8,9.7,28.4,,3.0,1.6,4.6,.187,,6.8,1.7,8.5,marblde01,roy-devyn-marble-1
725,2016-17,Arizona,Pac-12,37,37,1140,25.0,.635,.584,.434,.436,534,10.0,17.5,14.0,5.6,0.8,1.8,8.1,22.4,,4.9,1.8,6.7,.235,,7.8,1.5,9.3,markkla01,lauri-markkanen-1
726,2010-11,UNC,ACC,37,20,912,14.7,.521,.475,.287,.464,312,0.7,7.7,4.3,40.7,2.4,0.3,29.4,15.8,,1.1,1.5,2.6,.113,,1.9,1.6,3.5,marshke01,kendall-marshall-1
727,2011-12,UNC,ACC,36,35,1189,17.2,.558,.529,.351,.351,420,0.5,7.9,4.2,45.1,2.0,0.5,27.8,13.9,,2.6,1.8,4.4,.147,,3.8,0.4,4.2,marshke01,kendall-marshall-1
728,2013-14,LSU,SEC,32,25,837,16.1,.552,.523,.315,.350,308,7.2,11.4,9.3,6.6,1.8,2.6,14.8,20.2,,1.3,1.2,2.4,.116,,1.9,1.3,3.3,martija01,jarell-martin-1
729,2014-15,LSU,SEC,33,32,1159,21.6,.565,.526,.131,.511,531,9.7,18.1,14.1,10.5,1.9,1.8,15.7,24.8,,2.7,2.4,5.1,.174,,3.1,2.2,5.3,martija01,jarell-martin-1
730,2013-14,Kansas,Big 12,35,3,565,12.6,.517,.477,.364,.470,203,1.8,7.3,4.8,22.5,1.9,0.2,16.7,19.4,,0.8,0.6,1.5,.104,,2.9,0.6,3.6,masonfr01,frank-mason-1
731,2014-15,Kansas,Big 12,36,36,1207,18.2,.556,.503,.288,.412,460,2.2,10.4,6.5,24.7,2.5,0.3,15.4,20.3,,2.8,1.8,4.7,.155,,5.7,2.9,8.6,masonfr01,frank-mason-1
732,2015-16,Kansas,Big 12,38,38,1272,18.1,.550,.494,.317,.515,535,2.6,11.4,7.4,23.4,2.3,0.2,14.1,20.3,,3.3,2.2,5.5,.174,,5.1,3.7,8.8,masonfr01,frank-mason-1
733,2016-17,Kansas,Big 12,36,36,1301,25.5,.622,.573,.354,.484,746,2.0,10.4,6.4,26.1,2.0,0.2,12.4,25.6,,5.8,1.7,7.5,.230,,9.2,1.5,10.7,masonfr01,frank-mason-1
734,2013-14,Louisville,AAC,37,14,545,17.3,.559,.528,.000,.708,155,13.6,13.1,13.4,4.4,1.4,10.0,16.8,12.7,,1.0,1.5,2.5,.180,,1.1,8.3,9.4,mathima01,mangok-mathiang-1
735,2014-15,Louisville,ACC,34,9,635,12.6,.416,.388,.000,.675,123,13.9,13.9,13.9,4.5,1.8,7.9,19.7,10.6,,0.3,1.6,1.9,.118,,-1.0,8.1,7.1,mathima01,mangok-mathiang-1
736,2015-16,Louisville,ACC,10,2,188,23.8,.575,.563,.000,.604,73,15.9,18.8,17.4,4.8,2.2,7.6,15.1,19.3,,0.5,0.5,1.0,.208,,2.5,7.0,9.5,mathima01,mangok-mathiang-1
737,2016-17,Louisville,ACC,33,19,686,21.3,.558,.531,.000,.388,267,13.7,18.2,15.9,6.4,1.4,6.1,14.1,19.3,,1.6,1.5,3.1,.180,,2.7,5.9,8.6,mathima01,mangok-mathiang-1
738,2011-12,UNC,ACC,38,3,594,17.2,.478,.434,.000,.480,218,9.2,16.9,13.0,3.1,3.1,2.1,10.8,20.6,,0.9,1.3,2.2,.150,,0.3,3.8,4.1,mcadoja01,james-michael-mcadoo-1
739,2012-13,UNC,ACC,36,36,1079,16.9,.469,.445,.004,.368,482,8.5,19.7,13.6,7.4,2.8,1.3,14.8,28.2,,0.7,1.9,2.6,.096,,-1.8,2.5,0.7,mcadoja01,james-michael-mcadoo-1
740,2013-14,UNC,ACC,34,34,1023,20.3,.484,.458,.019,.680,473,9.5,14.9,12.2,11.0,2.5,3.2,8.8,25.5,,1.9,1.9,3.9,.151,,1.8,3.9,5.7,mcadoja01,james-michael-mcadoo-1
741,2010-11,Detroit,Horizon,33,32,1098,20.2,.537,.480,.252,.642,494,5.1,10.7,8.1,29.0,2.8,0.5,17.0,22.1,,2.9,1.2,4.1,.149,,3.9,-0.2,3.7,mccalra01,ray-mccallum-2
742,2011-12,Detroit,Horizon,36,36,1213,22.3,.548,.494,.298,.439,557,3.6,14.0,8.5,25.3,2.8,0.7,13.6,24.4,,3.6,1.4,5.0,.166,,4.5,-0.8,3.7,mccalra01,ray-mccallum-2
743,2012-13,Detroit,Horizon,33,33,1208,25.7,.578,.539,.298,.470,617,4.0,14.3,8.7,23.8,3.0,1.8,11.3,24.4,,4.7,1.3,6.0,.200,,6.5,0.5,7.1,mccalra01,ray-mccallum-2
744,2014-15,UNLV,MWC,32,16,947,15.7,.534,.511,.594,.215,309,2.9,8.9,6.1,18.4,3.1,1.0,16.5,19.6,,1.2,1.5,2.7,.112,,2.9,1.0,3.8,mccawpa01,patrick-mccaw-1
745,2015-16,UNLV,MWC,33,32,1113,21.3,.591,.560,.515,.294,482,3.6,12.4,8.0,22.7,3.9,1.2,14.2,20.3,,2.7,2.2,5.0,.179,,5.1,3.3,8.4,mccawpa01,patrick-mccaw-1
746,2009-10,Lehigh,Patriot,33,31,1052,25.8,.593,.541,.387,.428,578,5.1,12.3,8.8,17.1,2.3,0.7,11.0,28.4,,4.0,1.4,5.4,.205,,,,,mccolcj01,cj-mccollum-1
747,2010-11,Lehigh,Patriot,31,31,1073,26.8,.523,.447,.307,.434,636,6.1,18.7,12.4,15.7,4.0,2.0,12.0,33.4,,2.9,2.1,4.9,.184,,3.2,1.1,4.3,mccolcj01,cj-mccollum-1
748,2011-12,Lehigh,Patriot,35,35,1160,32.4,.556,.496,.307,.426,739,5.0,20.0,12.1,25.4,4.6,1.7,10.5,33.6,,5.1,2.6,7.8,.268,,6.8,3.0,9.8,mccolcj01,cj-mccollum-1
