,season,age,team_id,lg_id,pos,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,id
17404,1998-99,30,MIN,NBA,SF,21,532,12.4,.565,.433,.172,1.0,7.5,4.0,9.5,1.2,0.3,7.7,15.1,,1.0,0.3,1.3,.113,,0.6,-1.9,-1.3,0.1,scottde01
17405,1999-00,31,VAN,NBA,SF,66,1263,9.4,.515,.568,.171,1.5,8.6,5.0,8.7,1.2,0.5,7.7,14.0,,1.4,0.1,1.5,.057,,-0.3,-2.6,-2.9,-0.3,scottde01
17406,1996-97,24,MIA,NBA,SF,8,32,-4.1,.056,.500,.250,3.8,18.2,11.1,13.2,3.4,0.0,18.4,16.0,,-0.2,0.1,-0.1,-0.187,,-11.6,2.5,-9.1,-0.1,scottja01
17407,2012-13,24,ATL,NBA,PF,40,376,16.3,.533,.007,.381,12.1,21.3,16.7,5.4,0.6,0.4,10.9,23.7,,0.5,0.4,0.9,.110,,-3.2,-3.2,-6.4,-0.4,scottmi01
17408,2013-14,25,ATL,NBA,PF,80,1482,15.3,.559,.318,.210,4.9,17.2,11.1,8.9,1.0,0.4,10.3,23.5,,1.3,1.2,2.6,.084,,-0.7,-2.3,-3.0,-0.4,scottmi01
17409,2014-15,26,ATL,NBA,PF,68,1123,15.1,.543,.424,.170,4.7,15.2,10.1,10.9,1.1,0.2,7.4,21.4,,1.6,1.1,2.7,.115,,0.6,-2.1,-1.6,0.1,scottmi01
17410,2015-16,27,ATL,NBA,PF,75,1146,14.0,.575,.420,.168,5.2,14.2,9.8,10.5,1.1,1.2,9.4,17.4,,1.7,1.5,3.2,.132,,-0.2,-0.4,-0.6,0.4,scottmi01
17411,2016-17,28,ATL,NBA,PF,18,195,5.9,.360,.458,.136,5.7,15.0,10.4,12.5,1.0,1.3,11.3,15.8,,-0.3,0.2,-0.1,-0.014,,-5.3,-0.1,-5.3,-0.2,scottmi01
17412,2017-18,29,WAS,NBA,PF,76,1406,13.7,.599,.311,.145,4.0,15.8,9.9,9.1,0.8,0.6,12.4,20.0,,1.4,1.0,2.5,.085,,-0.5,-1.8,-2.3,-0.1,scottmi01
17413,1996-97,24,CLE,NBA,C,16,50,18.7,.480,.000,.688,20.5,21.2,20.8,0.0,0.0,5.4,0.0,20.8,,0.1,0.1,0.2,.170,,-4.2,-5.5,-9.7,-0.1,scottsh01
17414,1997-98,25,CLE,NBA,C,41,188,10.6,.501,.000,.500,13.3,25.1,19.3,6.8,1.7,3.2,18.5,13.2,,0.1,0.4,0.5,.132,,-3.6,2.7,-1.0,0.0,scottsh01
17415,2000-01,28,SAS,NBA,C,27,144,12.0,.424,.000,.537,19.0,20.2,19.6,4.6,1.9,2.9,17.8,20.1,,-0.1,0.3,0.2,.071,,-3.9,0.8,-3.1,0.0,scottsh01
17416,2001-02,29,DEN,NBA,C,21,252,14.5,.489,.000,.267,22.8,23.8,23.3,5.4,0.6,1.8,15.2,17.6,,0.2,0.2,0.4,.083,,-1.5,-1.8,-3.3,-0.1,scottsh01
17417,1985-86,23,UTA,NBA,SF,78,1168,11.9,.509,.037,.419,9.2,13.3,11.3,9.7,3.1,3.2,21.2,15.7,,-0.4,2.1,1.8,.072,,-2.5,3.6,1.1,0.9,scurrca01
17418,1986-87,24,UTA,NBA,SF,69,753,18.3,.562,.053,.543,13.3,14.1,13.7,10.5,3.4,4.1,15.5,19.1,,1.0,1.6,2.6,.168,,0.7,4.4,5.0,1.3,scurrca01
17419,1987-88,25,TOT,NBA,SF,33,455,12.9,.518,.068,.331,7.4,12.3,9.9,14.4,5.1,2.9,24.1,16.0,,-0.2,1.1,0.9,.095,,-1.8,6.1,4.3,0.7,scurrca01
17420,1987-88,25,UTA,NBA,SF,29,447,12.8,.518,.069,.336,7.3,12.0,9.7,14.4,5.0,2.8,23.5,15.9,,-0.2,1.1,0.9,.097,,-1.7,5.9,4.2,0.7,scurrca01
17421,1987-88,25,NYK,NBA,SF,4,8,14.8,.500,.000,.000,13.9,29.6,21.5,17.3,12.1,7.8,50.0,20.3,,0.0,0.0,0.0,.009,,-5.7,15.9,10.3,0.0,scurrca01
17422,1973-74,20,UTS,ABA,SF,78,1358,11.2,.418,.149,.179,8.0,13.1,10.7,5.6,2.0,2.3,11.0,22.6,,-1.0,1.3,0.3,.010,,-3.2,-1.5,-4.7,-0.9,sealsbr01
17423,1974-75,21,UTS,ABA,SF,35,371,12.3,.456,.021,.183,12.7,14.6,13.7,5.2,2.0,2.4,13.5,19.9,,0.0,0.5,0.6,.071,,-2.5,0.0,-2.5,-0.1,sealsbr01
17424,1975-76,22,SEA,NBA,SF,81,2435,11.5,.475,,.300,6.5,15.2,10.7,6.6,1.2,1.0,,,,0.8,2.1,2.9,.057,,-2.2,-0.5,-2.7,-0.4,sealsbr01
17425,1976-77,23,SEA,NBA,PF,81,1977,12.3,.477,,.229,5.9,12.8,9.2,6.9,1.1,1.6,,,,0.6,1.9,2.4,.059,,-2.4,-0.8,-3.2,-0.6,sealsbr01
17426,1977-78,24,SEA,NBA,SF,73,1322,10.3,.455,,.318,4.6,13.2,8.7,8.8,1.4,1.3,14.1,21.1,,-0.1,1.7,1.6,.059,,-3.1,-0.4,-3.5,-0.5,sealsbr01
17427,1997-98,22,LAL,NBA,SG,4,9,4.9,.205,.375,.500,38.7,12.3,25.1,0.0,5.7,0.0,0.0,47.8,,-0.1,0.0,-0.1,-0.270,,-10.6,-14.0,-24.6,-0.1,sealssh01
17428,1992-93,22,IND,NBA,SF,58,672,12.7,.469,.097,.232,9.9,8.4,9.1,10.7,2.7,0.7,14.2,25.8,,-0.4,0.5,0.2,.014,,-1.9,-1.6,-3.6,-0.3,sealyma01
17429,1993-94,23,IND,NBA,SF,43,623,12.1,.456,.058,.318,8.3,13.4,11.0,12.4,2.6,0.9,14.0,25.6,,-0.3,0.9,0.6,.043,,-2.6,-0.3,-2.9,-0.1,sealyma01
17430,1994-95,24,LAC,NBA,SG,60,1604,14.7,.507,.109,.333,5.3,10.8,7.8,11.3,2.3,1.1,9.8,23.1,,1.1,1.0,2.1,.062,,-0.8,-0.9,-1.7,0.1,sealyma01
17431,1995-96,25,LAC,NBA,SF,62,1601,13.8,.484,.153,.281,5.6,12.5,9.0,11.6,2.7,1.3,13.3,23.7,,-0.2,1.4,1.2,.036,,-1.9,-0.2,-2.1,0.0,sealyma01
17432,1996-97,26,LAC,NBA,SG,80,2456,13.7,.504,.236,.308,2.7,8.8,5.7,11.2,2.7,1.4,12.6,22.3,,1.1,2.1,3.2,.063,,-0.8,-0.1,-0.9,0.7,sealyma01
17433,1997-98,27,DET,NBA,SF,77,1641,12.8,.505,.081,.360,3.5,12.5,7.9,10.4,2.2,0.9,11.9,18.8,,1.2,2.0,3.2,.093,,-1.8,0.2,-1.6,0.2,sealyma01
17434,1998-99,28,MIN,NBA,SF,31,731,11.1,.487,.100,.264,3.3,11.4,7.0,7.8,2.2,0.5,11.3,17.5,,0.4,0.7,1.1,.074,,-2.3,-0.3,-2.6,-0.1,sealyma01
17435,1999-00,29,MIN,NBA,SF,82,2392,14.4,.530,.045,.279,5.7,11.4,8.6,12.6,1.7,0.6,11.2,18.6,,3.4,2.1,5.5,.111,,0.3,-0.1,0.1,1.3,sealyma01
17436,2006-07,22,CHI,NBA,SG,71,868,8.5,.464,.164,.176,4.6,15.4,10.1,10.7,1.9,1.0,17.9,17.2,,-0.8,1.7,0.8,.047,,-4.5,1.6,-2.9,-0.2,sefolth01
17437,2007-08,23,CHI,NBA,SG,69,1436,11.4,.497,.209,.247,3.8,16.7,10.0,14.3,2.2,1.6,16.6,17.3,,-0.3,1.8,1.5,.050,,-2.6,1.3,-1.3,0.3,sefolth01
17438,2008-09,24,TOT,NBA,SF-SG,66,1453,12.1,.500,.244,.204,4.2,14.9,9.6,11.4,2.7,2.3,14.1,13.8,,0.4,1.8,2.2,.074,,-1.8,2.3,0.5,0.9,sefolth01
17439,2008-09,24,CHI,NBA,SF,43,735,11.7,.503,.275,.137,4.1,15.0,9.6,13.1,2.5,1.9,16.1,14.0,,0.1,0.9,1.0,.067,,-1.9,1.7,-0.2,0.3,sefolth01
17440,2008-09,24,OKC,NBA,SG,23,718,12.5,.497,.211,.274,4.4,14.8,9.5,9.8,2.9,2.7,12.1,13.7,,0.3,1.0,1.2,.081,,-1.7,3.0,1.3,0.6,sefolth01
17441,2009-10,25,OKC,NBA,SG,82,2348,9.8,.509,.297,.202,3.8,14.8,9.5,8.9,2.1,1.5,15.8,10.9,,0.6,3.4,4.0,.082,,-1.6,2.8,1.2,1.9,sefolth01
17442,2010-11,26,OKC,NBA,SG,79,2049,10.4,.545,.306,.237,3.8,15.5,9.9,7.9,2.5,1.4,13.0,9.4,,1.6,2.5,4.1,.097,,-0.6,2.6,2.0,2.0,sefolth01
17443,2011-12,27,OKC,NBA,SG,42,914,9.8,.584,.458,.277,2.8,12.5,8.0,7.4,2.1,1.4,18.7,10.6,,0.8,1.0,1.8,.095,,-0.4,1.3,0.9,0.7,sefolth01
17444,2012-13,28,OKC,NBA,SG,81,2229,12.8,.617,.554,.148,3.2,12.4,8.2,8.2,2.4,1.5,11.4,11.4,,3.6,3.1,6.8,.146,,1.9,1.6,3.5,3.1,sefolth01
17445,2013-14,29,OKC,NBA,SG,61,1584,10.4,.517,.447,.203,3.7,11.5,7.8,8.3,2.5,0.9,12.9,11.9,,0.9,2.1,3.0,.092,,-0.7,1.5,0.8,1.1,sefolth01
17446,2014-15,30,ATL,NBA,SF,52,976,13.8,.506,.313,.233,6.4,19.3,13.1,11.2,2.8,1.8,12.2,14.6,,0.8,1.7,2.5,.121,,-1.2,2.5,1.3,0.8,sefolth01
17447,2015-16,31,ATL,NBA,SF,75,1758,12.4,.578,.333,.266,3.3,17.1,10.4,8.8,2.4,1.7,14.1,12.3,,1.3,3.2,4.5,.122,,-1.7,2.8,1.1,1.4,sefolth01
17448,2016-17,32,ATL,NBA,SF,62,1596,11.9,.519,.304,.190,3.8,14.7,9.3,9.9,3.0,1.7,11.9,13.3,,0.6,2.7,3.3,.098,,-1.9,3.1,1.2,1.3,sefolth01
17449,2017-18,33,UTA,NBA,SF,38,806,15.8,.591,.350,.225,4.1,18.4,11.3,6.3,3.2,1.3,10.2,16.4,,1.0,1.6,2.6,.156,,-0.3,2.3,1.9,0.8,sefolth01
17450,1988-89,23,MIA,NBA,C,78,1962,10.8,.471,.005,.476,11.2,20.5,15.7,4.4,1.1,3.0,18.2,22.8,,-2.7,2.2,-0.5,-0.012,,-5.2,-0.6,-5.7,-1.8,seikaro01
17451,1989-90,24,MIA,NBA,C,74,2409,15.9,.530,.001,.445,11.2,24.4,17.6,4.9,1.5,3.1,16.9,23.3,,-0.2,3.4,3.2,.063,,-2.6,0.8,-1.8,0.1,seikaro01
17452,1990-91,25,MIA,NBA,C,64,2171,15.2,.522,.007,.507,10.5,26.3,18.3,6.8,1.1,2.4,16.9,22.7,,0.0,3.1,3.0,.067,,-2.6,0.6,-2.0,0.0,seikaro01
17453,1991-92,26,MIA,NBA,C,79,2800,16.6,.554,.003,.533,12.1,25.4,18.6,5.9,0.7,2.6,15.6,20.7,,3.3,2.9,6.2,.106,,-1.0,0.0,-1.0,0.7,seikaro01
17454,1992-93,27,MIA,NBA,C,72,2456,18.0,.557,.009,.622,11.9,28.0,19.8,6.7,0.8,2.2,15.5,23.1,,3.2,3.3,6.5,.127,,-0.8,0.1,-0.8,0.8,seikaro01
17455,1993-94,28,MIA,NBA,C,72,2410,17.1,.550,.002,.526,11.5,23.4,17.4,8.8,1.3,2.9,16.5,21.2,,3.3,3.4,6.7,.133,,-0.2,1.3,1.1,1.9,seikaro01
17456,1994-95,29,GSW,NBA,C,36,1035,12.7,.566,.000,.510,8.2,20.4,14.2,6.7,0.9,2.4,21.3,19.9,,-0.1,0.8,0.7,.032,,-3.5,0.2,-3.3,-0.3,seikaro01
17457,1995-96,30,GSW,NBA,C,64,1813,14.2,.561,.005,.496,10.4,21.4,15.8,6.4,1.1,2.8,20.6,20.9,,0.5,1.8,2.3,.061,,-2.4,0.3,-2.2,-0.1,seikaro01
17458,1996-97,31,ORL,NBA,C,74,2615,18.3,.567,.003,.551,12.0,19.6,15.7,6.5,1.0,3.2,16.2,23.7,,3.5,3.3,6.8,.125,,-0.8,0.5,-0.3,1.2,seikaro01
17459,1997-98,32,TOT,NBA,C,56,1636,15.0,.514,.003,.573,10.2,18.2,14.1,8.5,0.9,1.9,16.8,24.3,,0.9,1.9,2.7,.080,,-1.8,-0.2,-2.0,0.0,seikaro01
17460,1997-98,32,ORL,NBA,C,47,1484,15.8,.524,.004,.567,10.1,18.4,14.2,8.6,0.9,1.9,16.6,24.9,,1.0,1.7,2.8,.090,,-1.5,-0.2,-1.7,0.1,seikaro01
17461,1997-98,32,NJN,NBA,C,9,152,6.8,.397,.000,.659,11.4,16.3,13.7,7.7,1.0,1.9,18.5,18.6,,-0.2,0.1,-0.1,-0.019,,-4.9,-0.5,-5.4,-0.1,seikaro01
17462,1998-99,33,NJN,NBA,C,9,88,0.5,.269,.000,.900,6.0,21.3,13.2,3.5,2.4,5.0,26.4,19.0,,-0.5,0.1,-0.3,-0.177,,-12.2,1.8,-10.4,-0.2,seikaro01
17463,2011-12,20,MEM,NBA,PG,28,237,3.3,.403,.208,.194,1.0,6.5,3.7,19.3,1.6,0.0,27.1,20.5,,-0.7,0.2,-0.5,-0.105,,-7.4,-2.4,-9.8,-0.5,selbyjo01
17464,2012-13,21,MEM,NBA,PG,10,59,0.1,.373,.273,.500,0.0,10.2,5.0,10.5,1.8,0.0,20.7,26.4,,-0.3,0.1,-0.2,-0.143,,-9.4,-2.2,-11.6,-0.1,selbyjo01
17465,2016-17,22,TOT,NBA,SG,14,236,6.9,.525,.483,.379,0.5,7.2,3.8,8.5,1.3,0.4,15.1,15.3,,-0.1,0.2,0.1,.016,,-3.4,-1.6,-5.0,-0.2,seldewa01
17466,2016-17,22,NOP,NBA,SG,3,47,10.0,.820,.875,.500,0.0,11.3,5.6,3.0,2.1,0.0,23.5,12.0,,0.0,0.0,0.1,.089,,-0.5,-0.7,-1.2,0.0,seldewa01
17467,2016-17,22,MEM,NBA,SG,11,189,6.2,.475,.420,.360,0.6,6.2,3.3,9.9,1.1,0.5,13.4,16.1,,-0.1,0.1,0.0,-0.002,,-4.1,-1.9,-6.0,-0.2,seldewa01
17468,2017-18,23,MEM,NBA,SG,35,692,11.8,.551,.454,.219,2.6,6.8,4.7,16.0,1.3,0.7,15.5,22.6,,0.1,0.2,0.3,.023,,-0.7,-3.3,-4.0,-0.4,seldewa01
17469,1986-87,24,CHI,NBA,PF,80,1751,13.4,.498,.017,.285,9.8,14.4,12.1,8.4,1.3,2.3,11.0,18.5,,1.4,2.0,3.3,.091,,-1.5,0.2,-1.2,0.3,sellebr01
17470,1987-88,25,CHI,NBA,SF,82,2212,10.7,.496,.010,.220,5.6,7.4,6.5,8.9,0.8,1.8,10.4,17.0,,1.3,2.0,3.3,.071,,-2.0,-0.2,-2.2,-0.1,sellebr01
17471,1988-89,26,CHI,NBA,PF,80,1732,10.6,.529,.013,.212,5.9,9.2,7.6,7.7,1.0,2.4,12.2,14.7,,1.3,1.4,2.6,.073,,-2.3,0.2,-2.1,0.0,sellebr01
17472,1989-90,27,TOT,NBA,PF,59,700,9.2,.461,.020,.287,6.3,8.8,7.5,6.5,1.2,2.0,13.9,20.1,,-0.3,0.4,0.2,.011,,-3.7,-1.3,-5.1,-0.5,sellebr01
17473,1989-90,27,SEA,NBA,PF,45,587,9.9,.483,.015,.308,6.0,8.1,7.0,7.5,0.9,2.1,13.1,18.4,,0.2,0.3,0.5,.038,,-2.6,-1.0,-3.6,-0.2,sellebr01
17474,1989-90,27,MIN,NBA,PF,14,113,6.0,.383,.036,.214,8.0,12.5,10.1,1.5,2.8,1.8,16.4,28.6,,-0.4,0.1,-0.3,-0.127,,-9.6,-3.2,-12.7,-0.3,sellebr01
17475,1991-92,29,DET,NBA,PF,43,226,13.7,.513,.011,.295,7.6,13.4,10.5,9.9,0.2,2.8,13.1,22.2,,0.1,0.3,0.4,.084,,-3.2,-0.8,-4.0,-0.1,sellebr01
17476,1992-93,30,MIN,NBA,PF,54,533,8.4,.459,.008,.300,6.1,12.5,9.4,12.8,0.6,1.3,15.5,14.5,,-0.1,0.1,0.0,.004,,-4.5,-1.5,-6.0,-0.5,sellebr01
17477,2006-07,20,SEA,NBA,C,28,169,8.5,.429,.000,.592,11.3,20.8,16.0,0.0,0.9,5.5,15.1,19.5,,-0.2,0.2,0.0,-0.011,,-8.5,-3.4,-11.9,-0.4,senesa01
17478,2007-08,21,SEA,NBA,C,13,62,18.2,.476,.000,.708,12.3,15.8,14.1,2.6,0.0,8.1,0.0,22.0,,0.1,0.1,0.2,.121,,-2.9,-0.8,-3.7,0.0,senesa01
17479,2008-09,22,TOT,NBA,C,6,29,32.9,.746,.000,1.111,19.0,35.9,27.3,0.0,1.8,7.6,23.0,26.5,,0.1,0.1,0.2,.274,,-2.9,-3.9,-6.7,0.0,senesa01
17480,2008-09,22,OKC,NBA,C,5,23,33.2,.776,.000,1.286,14.8,30.6,22.5,0.0,2.2,6.4,21.5,26.8,,0.1,0.0,0.1,.292,,-1.4,-3.8,-5.2,0.0,senesa01
17481,2008-09,22,NYK,NBA,C,1,6,32.0,.615,.000,.500,35.3,56.6,45.6,0.0,0.0,12.2,29.1,25.0,,0.0,0.0,0.0,.207,,-8.4,-4.1,-12.4,0.0,senesa01
17482,2010-11,21,WAS,NBA,PF,58,635,8.4,.479,.000,.211,13.9,13.4,13.7,2.4,1.4,3.4,20.7,14.1,,-0.2,0.5,0.2,.017,,-4.2,-0.2,-4.5,-0.4,serapke01
17483,2011-12,22,WAS,NBA,C,57,1176,15.8,.549,.003,.183,9.8,17.1,13.4,4.8,0.8,5.0,13.8,18.2,,1.2,1.1,2.3,.094,,-1.8,0.5,-1.3,0.2,serapke01
17484,2012-13,23,WAS,NBA,C,79,1721,10.3,.478,.000,.123,6.8,15.5,11.1,6.1,0.7,2.7,14.7,23.5,,-2.1,2.2,0.1,.004,,-5.6,-0.1,-5.7,-1.6,serapke01
17485,2013-14,24,WAS,NBA,C,53,578,12.5,.533,.000,.141,10.5,15.3,12.8,4.9,0.3,3.7,14.9,21.5,,0.2,0.6,0.8,.066,,-4.1,-1.2,-5.2,-0.5,serapke01
17486,2014-15,25,WAS,NBA,C,79,1235,12.5,.535,.004,.182,8.1,17.9,13.1,8.0,0.4,3.8,16.8,21.5,,0.0,1.7,1.7,.066,,-3.7,0.7,-3.0,-0.3,serapke01
17487,2015-16,26,NYK,NBA,C,48,526,10.8,.435,.010,.112,6.5,19.5,13.1,14.8,0.8,5.2,16.7,22.2,,-0.8,0.7,-0.2,-0.015,,-5.9,1.5,-4.4,-0.3,serapke01
17488,2016-17,27,IND,NBA,PF,49,559,14.4,.559,.010,.111,8.3,20.0,14.3,6.7,0.6,3.1,12.3,19.0,,0.4,0.6,1.0,.082,,-3.1,-0.5,-3.6,-0.2,serapke01
17489,2001-02,25,SEA,NBA,SF,9,142,15.5,.549,.000,.455,5.9,10.6,8.3,8.9,1.1,1.1,3.6,17.9,,0.4,0.1,0.5,.156,,-0.1,-2.0,-2.1,0.0,sesayan01
17490,2002-03,26,SEA,NBA,SF,45,448,6.1,.404,.000,.196,8.8,10.4,9.6,8.1,1.7,0.9,17.7,14.8,,-0.4,0.4,-0.1,-0.007,,-5.0,0.0,-5.0,-0.3,sesayan01
17491,2003-04,27,SEA,NBA,SF,57,583,13.0,.504,.118,.258,8.8,9.8,9.3,5.4,1.7,2.6,10.4,17.6,,0.6,0.2,0.8,.065,,-1.4,-1.2,-2.6,-0.1,sesayan01
17492,2004-05,28,GSW,NBA,SF,16,128,14.8,.466,.190,.571,14.6,17.8,16.1,14.9,0.8,1.7,13.2,20.9,,0.1,0.1,0.2,.077,,-1.3,-0.7,-2.0,0.0,sesayan01
17493,2007-08,21,MIL,NBA,PG,17,450,16.2,.507,.060,.350,2.0,13.6,7.6,43.5,2.0,0.5,21.0,17.1,,0.5,0.2,0.7,.077,,-0.9,-2.1,-3.1,-0.1,sessira01
17494,2008-09,22,MIL,NBA,PG,79,2173,17.6,.525,.044,.457,3.3,11.7,7.3,34.6,2.0,0.3,14.0,22.4,,3.5,2.1,5.6,.123,,1.1,-0.3,0.8,1.5,sessira01
17495,2009-10,23,MIN,NBA,PG,82,1732,12.9,.513,.027,.420,3.7,10.3,6.9,23.3,1.6,0.2,17.2,19.9,,0.5,0.6,1.1,.031,,-1.9,-1.5,-3.4,-0.6,sessira01
17496,2010-11,24,CLE,NBA,PG,81,2133,19.0,.559,.019,.545,2.4,11.6,6.9,35.0,1.5,0.3,15.6,24.2,,3.8,0.6,4.4,.099,,1.3,-1.9,-0.6,0.8,sessira01
17497,2011-12,25,TOT,NBA,PG,64,1707,16.7,.535,.172,.439,2.2,12.0,7.1,35.5,1.4,0.1,17.3,21.6,,2.9,0.8,3.7,.104,,1.0,-2.0,-1.0,0.4,sessira01
17498,2011-12,25,CLE,NBA,PG,41,1006,16.4,.514,.175,.415,2.1,12.7,7.2,37.1,1.4,0.1,16.4,22.4,,1.5,0.3,1.8,.085,,0.7,-2.5,-1.8,0.1,sessira01
17499,2011-12,25,LAL,NBA,PG,23,701,17.3,.570,.166,.479,2.3,11.1,6.9,33.1,1.3,0.2,18.8,20.5,,1.4,0.5,1.9,.131,,1.3,-1.3,0.0,0.3,sessira01
17500,2012-13,26,CHA,NBA,SG,61,1652,17.7,.529,.158,.513,1.8,10.1,5.9,25.5,1.5,0.3,11.2,25.7,,2.9,0.0,2.9,.084,,1.4,-3.5,-2.1,0.0,sessira01
17501,2013-14,27,TOT,NBA,PG,83,2214,16.0,.539,.161,.525,1.9,8.6,5.2,25.7,1.2,0.3,13.5,22.7,,3.1,1.2,4.3,.094,,0.1,-2.3,-2.2,-0.1,sessira01
17502,2013-14,27,CHA,NBA,PG,55,1305,14.6,.509,.146,.503,1.9,8.3,5.1,26.2,1.3,0.4,14.1,23.4,,0.8,1.3,2.0,.075,,-1.1,-1.4,-2.6,-0.2,sessira01
17503,2013-14,27,MIL,NBA,PG,28,909,18.0,.585,.184,.559,2.0,9.1,5.4,25.1,0.9,0.3,12.7,21.6,,2.4,-0.1,2.3,.121,,1.9,-3.5,-1.6,0.1,sessira01
17504,2014-15,28,TOT,NBA,PG,64,1188,11.1,.490,.180,.518,2.3,11.2,6.9,23.0,1.2,0.0,17.3,18.7,,0.4,0.7,1.1,.044,,-2.3,-1.6,-3.9,-0.6,sessira01
17505,2014-15,28,SAC,NBA,PG,36,642,8.1,.442,.153,.481,2.4,9.6,6.1,22.7,1.0,0.0,18.7,18.7,,-0.4,0.1,-0.3,-0.025,,-3.7,-2.6,-6.2,-0.7,sessira01
17506,2014-15,28,WAS,NBA,PG,28,546,14.7,.547,.212,.563,2.1,13.1,7.7,23.4,1.5,0.0,15.7,18.6,,0.8,0.6,1.4,.125,,-0.6,-0.5,-1.0,0.1,sessira01
17507,2015-16,29,WAS,NBA,PG,82,1667,15.9,.565,.188,.478,1.6,12.2,6.8,22.0,1.3,0.2,13.8,21.8,,2.5,1.3,3.8,.109,,-0.3,-1.5,-1.8,0.1,sessira01
17508,2016-17,30,CHO,NBA,PG,50,811,12.4,.495,.236,.449,1.5,8.5,4.9,24.2,1.7,0.3,12.7,20.1,,0.3,0.6,0.9,.055,,-2.4,-2.2,-4.6,-0.5,sessira01
17509,2017-18,31,TOT,NBA,PG,28,392,11.2,.479,.222,.487,1.7,9.1,5.4,27.2,1.8,0.4,17.4,19.3,,0.1,0.3,0.3,.039,,-3.0,-2.2,-5.2,-0.3,sessira01
17510,2017-18,31,NYK,NBA,PG,13,167,6.2,.403,.208,.283,0.7,11.2,6.0,21.9,2.1,0.5,20.1,19.5,,-0.3,0.1,-0.2,-0.065,,-5.9,-1.2,-7.1,-0.2,sessira01
17511,2017-18,31,WAS,NBA,PG,15,225,14.9,.533,.234,.656,2.5,7.5,5.0,31.1,1.5,0.4,15.4,19.1,,0.4,0.1,0.5,.116,,-0.8,-2.9,-3.7,-0.1,sessira01
17512,2004-05,19,POR,NBA,C,19,104,2.5,.467,.000,.478,6.9,12.8,10.0,3.0,0.5,3.4,30.1,17.6,,-0.3,0.1,-0.2,-0.094,,-8.8,-1.1,-9.9,-0.2,seungha01
17513,2005-06,20,POR,NBA,C,27,212,6.9,.572,.000,.548,7.8,20.2,13.9,0.8,0.8,2.9,26.7,11.7,,-0.1,0.1,0.0,.003,,-6.0,-1.5,-7.5,-0.3,seungha01
17514,1984-85,22,WSB,NBA,SG,21,87,-2.7,.265,.056,.111,2.5,2.6,2.5,8.8,1.7,0.7,15.6,21.4,,-0.5,0.1,-0.4,-0.201,,-11.1,-2.0,-13.1,-0.2,sewelto01
17515,1988-89,22,NJN,NBA,C,60,484,13.9,.501,.006,.250,11.1,24.4,17.6,6.5,1.5,2.2,12.6,18.1,,0.2,0.6,0.8,.076,,-3.0,0.1,-3.0,-0.1,shackch01
17516,1989-90,23,NJN,NBA,C,70,1557,12.3,.489,.002,.215,11.5,21.8,16.3,5.6,1.2,1.3,16.5,18.1,,-0.3,1.7,1.5,.046,,-3.4,-0.1,-3.5,-0.6,shackch01
17517,1991-92,25,PHI,NBA,C,72,1399,13.4,.510,.002,.225,12.0,21.9,17.0,5.0,1.4,2.2,11.8,16.5,,1.1,1.6,2.7,.093,,-2.1,-0.1,-2.1,-0.1,shackch01
17518,1992-93,26,PHI,NBA,C,48,568,13.1,.515,.012,.299,12.4,26.6,19.6,6.9,1.1,2.6,16.2,16.5,,0.2,0.7,0.9,.073,,-3.6,0.2,-3.5,-0.2,shackch01
17519,1994-95,28,MIN,NBA,PF,21,239,16.6,.637,.000,.308,8.3,25.9,17.2,6.2,1.8,1.9,9.8,15.6,,0.5,0.3,0.8,.160,,-1.2,-0.4,-1.6,0.0,shackch01
17520,1998-99,32,CHH,NBA,C,32,367,12.1,.521,.000,.322,13.8,27.1,20.7,6.2,0.7,2.6,20.8,16.8,,0.1,0.5,0.7,.086,,-3.6,-0.2,-3.7,-0.2,shackch01
17521,2010-11,26,WAS,NBA,PG,22,159,6.8,.389,.169,.254,4.8,11.2,7.9,24.9,1.6,1.4,21.5,23.2,,-0.5,0.1,-0.4,-0.112,,-5.8,-1.8,-7.6,-0.2,shakumu01
17522,2013-14,29,OKC,NBA,PG,3,11,-8.8,.129,.333,.667,0.0,0.0,0.0,45.1,0.0,0.0,34.0,23.7,,-0.1,0.0,-0.1,-0.347,,-17.4,-12.5,-29.9,-0.1,shakumu01
17523,1997-98,21,WAS,NBA,PG,20,146,9.2,.428,.034,.517,1.5,4.0,2.7,38.1,2.5,0.5,22.8,28.1,,-0.3,0.1,-0.1,-0.049,,-5.6,-4.1,-9.6,-0.3,shammgo01
17524,2008-09,22,DET,NBA,PF,8,20,4.8,.337,.182,.182,0.0,18.0,8.9,0.0,0.0,7.7,0.0,28.3,,-0.1,0.0,-0.1,-0.131,,-12.0,-4.5,-16.5,-0.1,sharpwa01
17525,1988-89,24,MIA,NBA,C,65,944,12.7,.555,.008,.673,11.0,16.8,13.8,3.4,0.7,0.8,12.5,15.8,,1.2,0.7,1.9,.097,,-2.4,-2.1,-4.5,-0.6,shaskjo01
17526,1989-90,25,GSW,NBA,C,14,51,2.5,.300,.000,.429,8.8,17.9,13.6,2.4,0.9,2.2,10.7,14.6,,-0.1,0.0,-0.1,-0.084,,-8.2,-2.1,-10.2,-0.1,shaskjo01
